functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
makeoffer_r5_1,10,10,5,1,1,1,2,40.65,10.0,34,26,60,7.4,0.8666666666666667,50,0.25,makeoffer
makeoffer_r5_1,10,20,5,1,1,1,2,40.65,20.7,65,55,120,15.0,0.9166666666666666,50,0.23,makeoffer
makeoffer_r5_1,10,50,5,1,1,1,2,40.65,48.9,143,127,270,36.0,0.9407407407407408,50,0.19,makeoffer
makeoffer_r5_1,10,100,5,1,1,1,2,40.65,95.8,267,253,520,89.9,0.9730769230769231,50,0.21,makeoffer
makeoffer_r5_1,10,200,5,1,1,1,2,40.65,190.3,530,522,1052,141.6,0.9923954372623575,50,0.29,makeoffer
makeoffer_r5_1,10,400,5,1,1,1,2,40.65,325.2,1222,1218,2440,245.1,0.9983606557377049,50,1.49,makeoffer
makeoffer_r5_1,10,500,5,1,1,1,2,40.65,357.0,1790,1786,3576,306.2,0.9988814317673378,50,3.0,makeoffer
makeoffer_r5_10,10,1,5,0,10,0,0,0.0,2.0,26,4,30,1.8,0.2666666666666667,50,0.63,makeoffer
makeoffer_r5_10,10,4,5,0,10,0,0,0.0,5.9,36,4,40,4.5,0.2,50,0.91,makeoffer
makeoffer_r5_10,10,10,5,0,10,0,0,0.0,11.7,62,8,70,8.7,0.2285714285714286,50,0.65,makeoffer
makeoffer_r5_10,10,20,5,0,10,0,0,0.0,21.4,91,29,120,15.1,0.4833333333333333,50,0.44,makeoffer
makeoffer_r5_10,10,50,5,0,10,0,0,0.0,48.0,186,84,270,44.4,0.6222222222222222,50,0.31,makeoffer
makeoffer_r5_10,10,100,5,0,10,0,0,0.0,91.4,309,227,536,70.0,0.8470149253731343,50,-1.69,makeoffer
makeoffer_r5_10,10,200,5,0,10,0,0,0.0,206.3,729,695,1424,149.6,0.976123595505618,50,1.61,makeoffer
makeoffer_r5_10,10,400,5,0,10,0,0,0.0,321.7,1314,1274,2588,244.0,0.9845440494590417,50,1.85,makeoffer
makeoffer_r5_10,10,500,5,0,10,0,0,0.0,348.8,1787,1747,3534,268.9,0.9886813808715337,50,2.89,makeoffer
makeoffer_r5_2,10,1,5,0,2,0,0,0.0,3.7,14,6,20,2.6,0.6,50,0.8,makeoffer
makeoffer_r5_2,10,4,5,0,2,0,0,0.0,6.0,26,14,40,4.5,0.7,50,0.62,makeoffer
makeoffer_r5_2,10,10,5,0,2,0,0,0.0,11.6,43,27,70,8.7,0.7714285714285715,50,0.45,makeoffer
makeoffer_r5_2,10,20,5,0,2,0,0,0.0,21.1,70,50,120,19.5,0.8333333333333334,50,0.28,makeoffer
makeoffer_r5_2,10,50,5,0,2,0,0,0.0,47.1,151,119,270,33.4,0.8814814814814815,50,0.21,makeoffer
makeoffer_r5_2,10,100,5,0,2,0,0,0.0,96.0,281,249,530,68.5,0.939622641509434,50,0.22,makeoffer
makeoffer_r5_2,10,200,5,0,2,0,0,0.0,175.7,528,512,1040,128.3,0.9846153846153847,50,0.33,makeoffer
makeoffer_r5_2,10,400,5,0,2,0,0,0.0,120.5,422,414,836,88.9,0.9904306220095693,50,1.21,makeoffer
makeoffer_r5_2,10,500,5,0,2,0,0,0.0,364.9,1682,1674,3356,271.5,0.9976162097735399,50,2.74,makeoffer
makeoffer_r5_20,10,1,5,0,20,0,0,0.0,1.8,27,1,28,1.6,0.07142857142857142,50,1.19,makeoffer
makeoffer_r5_20,10,4,5,0,20,0,0,0.0,5.9,39,1,40,4.5,0.05,50,0.97,makeoffer
makeoffer_r5_20,10,10,5,0,20,0,0,0.0,11.9,63,7,70,8.7,0.2,50,0.64,makeoffer
makeoffer_r5_20,10,20,5,0,20,0,0,0.0,20.9,106,14,120,15.9,0.2333333333333333,50,0.57,makeoffer
makeoffer_r5_20,10,50,5,0,20,0,0,0.0,48.9,216,54,270,34.7,0.4,50,0.38,makeoffer
makeoffer_r5_20,10,100,5,0,20,0,0,0.0,94.4,368,158,526,67.2,0.6007604562737643,50,0.34,makeoffer
makeoffer_r5_20,10,200,5,0,20,0,0,0.0,185.3,581,467,1048,134.5,0.8912213740458015,50,0.43,makeoffer
makeoffer_r5_20,10,400,5,0,20,0,0,0.0,335.1,1327,1249,2576,245.7,0.96972049689441,50,1.7,makeoffer
makeoffer_r5_20,10,500,5,0,20,0,0,0.0,475.0,1327,1220,2547,329.8,0.9579897919120534,50,0.18,makeoffer
makeoffer_r5_30,10,1,5,0,30,0,0,0.0,1.9,30,0,30,1.7,0.0,50,1.06,makeoffer
makeoffer_r5_30,10,4,5,0,30,0,0,0.0,6.0,37,3,40,4.5,0.15,50,0.94,makeoffer
makeoffer_r5_30,10,10,5,0,30,0,0,0.0,11.8,62,8,70,8.7,0.2285714285714286,50,0.64,makeoffer
makeoffer_r5_30,10,20,5,0,30,0,0,0.0,21.0,108,12,120,15.7,0.2,50,0.59,makeoffer
makeoffer_r5_30,10,50,5,0,30,0,0,0.0,45.8,214,41,255,32.6,0.3215686274509804,50,0.22,makeoffer
makeoffer_r5_30,10,100,5,0,30,0,0,0.0,95.4,393,133,526,88.4,0.5057034220532319,50,0.37,makeoffer
makeoffer_r5_30,10,200,5,0,30,0,0,0.0,187.3,601,439,1040,131.2,0.8442307692307692,50,0.48,makeoffer
makeoffer_r5_30,10,400,5,0,30,0,0,0.0,329.5,1360,1252,2612,244.6,0.9586523736600306,50,1.75,makeoffer
makeoffer_r5_30,10,500,5,0,30,0,0,0.0,357.0,1905,1803,3708,271.0,0.9724919093851133,50,3.18,makeoffer
makeoffer_r5_40,10,1,5,0,40,0,0,0.0,3.7,20,0,20,2.6,0.0,50,1.29,makeoffer
makeoffer_r5_40,10,4,5,0,40,0,0,0.0,6.0,38,2,40,4.5,0.1,50,0.98,makeoffer
makeoffer_r5_40,10,10,5,0,40,0,0,0.0,9.6,56,2,58,8.9,0.06896551724137931,50,0.07,makeoffer
makeoffer_r5_40,10,20,5,0,40,0,0,0.0,20.8,109,11,120,19.2,0.1833333333333333,50,0.51,makeoffer
makeoffer_r5_40,10,50,5,0,40,0,0,0.0,49.3,233,37,270,34.4,0.2740740740740741,50,0.4,makeoffer
makeoffer_r5_40,10,100,5,0,40,0,0,0.0,95.5,422,110,532,89.6,0.4135338345864661,50,0.38,makeoffer
makeoffer_r5_40,10,200,5,0,40,0,0,0.0,192.4,628,422,1050,136.1,0.8038095238095239,50,0.54,makeoffer
makeoffer_r5_40,10,400,5,0,40,0,0,0.0,329.4,1357,1207,2564,243.4,0.9414976599063962,50,1.77,makeoffer
makeoffer_r5_40,10,500,5,0,40,0,0,0.0,346.2,1823,1699,3522,271.5,0.9647927314026121,50,3.03,makeoffer
makeoffer_r5_5,10,1,5,0,5,0,0,0.0,1.4,22,2,24,1.2,0.1666666666666667,50,0.49,makeoffer
makeoffer_r5_5,10,4,5,0,5,0,0,0.0,5.9,31,9,40,4.5,0.45,50,0.84,makeoffer
makeoffer_r5_5,10,10,5,0,5,0,0,0.0,11.6,55,15,70,8.7,0.4285714285714285,50,0.68,makeoffer
makeoffer_r5_5,10,20,5,0,5,0,0,0.0,20.8,81,39,120,15.4,0.65,50,0.37,makeoffer
makeoffer_r5_5,10,50,5,0,5,0,0,0.0,49.4,167,103,270,35.2,0.762962962962963,50,0.27,makeoffer
makeoffer_r5_5,10,100,5,0,5,0,0,0.0,96.6,296,228,524,68.2,0.8702290076335878,50,0.25,makeoffer
makeoffer_r5_5,10,200,5,0,5,0,0,0.0,183.3,557,527,1084,132.8,0.9723247232472325,50,0.53,makeoffer
makeoffer_r5_5,10,400,5,0,5,0,0,0.0,253.7,1445,1425,2870,191.9,0.9930313588850174,50,3.65,makeoffer
makeoffer_r5_5,10,500,5,0,5,0,0,0.0,237.9,1915,1895,3810,202.1,0.994750656167979,50,5.57,makeoffer
makeoffer_r5_50,10,1,5,0,50,0,0,0.0,3.7,20,0,20,2.6,0.0,50,1.29,makeoffer
makeoffer_r5_50,10,4,5,0,50,0,0,0.0,6.0,36,4,40,4.5,0.2,50,0.91,makeoffer
makeoffer_r5_50,10,10,5,0,50,0,0,0.0,11.8,69,1,70,8.7,0.02857142857142857,50,0.68,makeoffer
makeoffer_r5_50,10,20,5,0,50,0,0,0.0,21.2,110,10,120,16.0,0.1666666666666667,50,0.57,makeoffer
makeoffer_r5_50,10,50,5,0,50,0,0,0.0,49.8,238,32,270,35.0,0.237037037037037,50,0.46,makeoffer
makeoffer_r5_50,10,100,5,0,50,0,0,0.0,89.3,415,90,505,41.8,0.3564356435643564,50,0.06,makeoffer
makeoffer_r5_50,10,200,5,0,50,0,0,0.0,190.0,645,409,1054,133.0,0.7760910815939279,50,0.62,makeoffer
makeoffer_r5_50,10,400,5,0,50,0,0,0.0,313.0,1329,1165,2494,219.4,0.9342421812349639,50,1.91,makeoffer
makeoffer_r5_50,10,500,5,0,50,0,0,0.0,332.7,1549,1411,2960,287.4,0.9533783783783784,50,2.91,makeoffer
