functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
testTeaLot_a1,10,1,1,0,0,1,1,484.79,1.2,6,0,6,1.2,0.0,25,1.3,testTeaLot
testTeaLot_a1,10,4,1,0,0,1,1,484.79,4.2,21,0,21,2.8,0.0,25,1.46,testTeaLot
testTeaLot_a1,10,10,1,0,0,1,1,484.79,10.2,51,0,51,7.1,0.0,25,0.7,testTeaLot
testTeaLot_a1,10,20,1,0,0,1,1,484.79,20.2,101,0,101,14.1,0.0,25,4.4,testTeaLot
testTeaLot_a1,10,50,1,0,0,1,1,484.79,50.2,251,0,251,34.8,0.0,25,0.3,testTeaLot
testTeaLot_a1,10,100,1,0,0,1,1,484.79,100.1,501,0,501,69.8,0.0,25,0.28,testTeaLot
testTeaLot_a1,10,200,1,0,0,1,1,484.79,157.1,787,0,787,109.2,0.0,25,1.1,testTeaLot
testTeaLot_a1,10,400,1,0,0,1,1,484.79,392.8,1618,387,2005,224.5,0.1930174563591023,25,3.35,testTeaLot
testTeaLot_a1,10,500,1,0,0,1,1,484.79,130.8,653,2,655,87.8,0.003053435114503817,25,0.76,testTeaLot
testTeaLot_a10,10,1,10,0,0,1,1,484.79,1.9,20,0,20,1.9,0.0,25,2.23,testTeaLot
testTeaLot_a10,10,4,10,0,0,1,1,484.79,5.4,30,0,30,5.2,0.0,25,2.21,testTeaLot
testTeaLot_a10,10,10,10,0,0,1,1,484.79,10.9,60,0,60,10.5,0.0,25,1.42,testTeaLot
testTeaLot_a10,10,20,10,0,0,1,1,484.79,20.3,110,0,110,19.6,0.0,25,1.63,testTeaLot
testTeaLot_a10,10,50,10,0,0,1,1,484.79,48.7,260,0,260,47.2,0.0,25,0.7,testTeaLot
testTeaLot_a10,10,100,10,0,0,1,1,484.79,94.0,510,0,510,91.1,0.0,25,0.7,testTeaLot
testTeaLot_a10,10,200,10,0,0,1,1,484.79,182.9,1010,0,1010,147.8,0.0,25,0.45,testTeaLot
testTeaLot_a10,10,400,10,0,0,1,1,484.79,388.3,2002,3,2005,220.6,0.001496259351620948,25,3.56,testTeaLot
testTeaLot_a10,10,500,10,0,0,1,1,484.79,389.1,2428,2,2430,233.2,0.0008230452674897119,25,0.3,testTeaLot
testTeaLot_a15,10,1,15,0,0,1,1,484.79,2.0,30,0,30,1.7,0.0,25,1.03,testTeaLot
testTeaLot_a15,10,4,15,0,0,1,1,484.79,5.5,45,0,45,4.4,0.0,25,1.01,testTeaLot
testTeaLot_a15,10,10,15,0,0,1,1,484.79,11.3,75,0,75,8.6,0.0,25,0.66,testTeaLot
testTeaLot_a15,10,20,15,0,0,1,1,484.79,20.6,120,0,120,19.9,0.0,25,0.43,testTeaLot
testTeaLot_a15,10,50,15,0,0,1,1,484.79,47.1,270,0,270,45.7,0.0,25,0.3,testTeaLot
testTeaLot_a15,10,100,15,0,0,1,1,484.79,91.5,525,0,525,67.0,0.0,25,0.28,testTeaLot
testTeaLot_a15,10,200,15,0,0,1,1,484.79,180.4,1020,0,1020,153.7,0.0,25,1.58,testTeaLot
testTeaLot_a15,10,400,15,0,0,1,1,484.79,347.1,2025,0,2025,211.1,0.0,25,3.71,testTeaLot
testTeaLot_a15,10,500,15,0,0,1,1,484.79,465.2,2522,1,2523,266.3,0.0003963535473642489,25,3.88,testTeaLot
testTeaLot_a2,10,1,2,0,0,1,1,484.79,1.3,8,0,8,1.0,0.0,25,1.5,testTeaLot
testTeaLot_a2,10,4,2,0,0,1,1,484.79,4.4,22,0,22,3.3,0.0,25,1.35,testTeaLot
testTeaLot_a2,10,10,2,0,0,1,1,484.79,10.3,52,0,52,7.2,0.0,25,0.72,testTeaLot
testTeaLot_a2,10,20,2,0,0,1,1,484.79,20.3,102,0,102,12.6,0.0,25,0.45,testTeaLot
testTeaLot_a2,10,50,2,0,0,1,1,484.79,50.1,252,0,252,35.2,0.0,25,0.3,testTeaLot
testTeaLot_a2,10,100,2,0,0,1,1,484.79,99.8,501,1,502,69.8,0.00199203187250996,25,0.27,testTeaLot
testTeaLot_a2,10,200,2,0,0,1,1,484.79,199.4,1002,0,1002,138.8,0.0,25,1.61,testTeaLot
testTeaLot_a2,10,400,2,0,0,1,1,484.79,392.7,1708,297,2005,229.6,0.1481296758104738,25,3.36,testTeaLot
testTeaLot_a2,10,500,2,0,0,1,1,484.79,255.1,1276,5,1281,177.0,0.0039032006245121,25,2.46,testTeaLot
testTeaLot_a20,10,1,20,0,0,1,1,484.79,1.9,40,0,40,1.9,0.0,25,0.44,testTeaLot
testTeaLot_a20,10,4,20,0,0,1,1,484.79,6.9,40,0,40,6.6,0.0,25,0.5,testTeaLot
testTeaLot_a20,10,10,20,0,0,1,1,484.79,12.0,80,0,80,11.7,0.0,25,0.45,testTeaLot
testTeaLot_a20,10,20,20,0,0,1,1,484.79,21.5,120,0,120,20.8,0.0,25,0.41,testTeaLot
testTeaLot_a20,10,50,20,0,0,1,1,484.79,48.2,280,0,280,46.8,0.0,25,0.31,testTeaLot
testTeaLot_a20,10,100,20,0,0,1,1,484.79,92.2,520,0,520,89.2,0.0,25,0.27,testTeaLot
testTeaLot_a20,10,200,20,0,0,1,1,484.79,179.4,1020,0,1020,148.0,0.0,25,1.63,testTeaLot
testTeaLot_a20,10,400,20,0,0,1,1,484.79,386.6,2004,1,2005,237.1,0.0004987531172069825,25,3.28,testTeaLot
testTeaLot_a20,10,500,20,0,0,1,1,484.79,378.7,2156,7,2163,214.3,0.003236245954692557,25,4.56,testTeaLot
testTeaLot_a24,10,1,24,0,0,1,1,484.79,1.9,48,0,48,1.8,0.0,25,0.75,testTeaLot
testTeaLot_a24,10,4,24,0,0,1,1,484.79,7.2,48,0,48,5.5,0.0,25,0.75,testTeaLot
testTeaLot_a24,10,10,24,0,0,1,1,484.79,12.4,96,0,96,9.8,0.0,25,0.74,testTeaLot
testTeaLot_a24,10,20,24,0,0,1,1,484.79,21.5,144,0,144,16.4,0.0,25,0.49,testTeaLot
testTeaLot_a24,10,50,24,0,0,1,1,484.79,47.0,288,0,288,35.7,0.0,25,0.38,testTeaLot
