functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
makeoffer_r1_1,10,1,1,1,1,1,2,40.65,1.6,6,2,8,1.1,0.5,25,0.82,makeoffer
makeoffer_r1_1,10,4,1,1,1,1,2,40.65,4.5,15,9,24,3.7,0.75,25,0.46,makeoffer
makeoffer_r1_1,10,10,1,1,1,1,2,40.65,10.4,30,24,54,8.7,0.8888888888888888,25,0.28,makeoffer
makeoffer_r1_1,10,20,1,1,1,1,2,40.65,20.3,57,47,104,19.3,0.9038461538461539,25,0.16,makeoffer
makeoffer_r1_1,10,50,1,1,1,1,2,40.65,50.2,139,117,256,36.4,0.9140625,25,0.12,makeoffer
makeoffer_r1_1,10,100,1,1,1,1,2,40.65,100.0,268,240,508,70.1,0.9448818897637795,25,0.11,makeoffer
makeoffer_r1_1,10,200,1,1,1,1,2,40.65,195.1,518,492,1010,138.1,0.9742574257425742,25,0.13,makeoffer
makeoffer_r1_1,10,400,1,1,1,1,2,40.65,171.1,791,757,1548,137.6,0.9780361757105943,25,0.02,makeoffer
makeoffer_r1_1,10,500,1,1,1,1,2,40.65,371.8,974,960,1934,263.1,0.9927611168562565,25,0.18,makeoffer
makeoffer_r1_5,10,1,1,0,5,0,0,0.0,1.6,8,0,8,1.5,0.0,25,0.8,makeoffer
makeoffer_r1_5,10,4,1,0,5,0,0,0.0,4.5,22,2,24,3.4,0.1666666666666667,25,0.79,makeoffer
makeoffer_r1_5,10,10,1,0,5,0,0,0.0,10.4,41,13,54,8.7,0.4814814814814815,25,0.58,makeoffer
makeoffer_r1_5,10,20,1,0,5,0,0,0.0,20.3,75,29,104,15.9,0.5576923076923077,25,0.38,makeoffer
makeoffer_r1_5,10,50,1,0,5,0,0,0.0,50.2,174,82,256,36.6,0.640625,25,0.21,makeoffer
makeoffer_r1_5,10,100,1,0,5,0,0,0.0,99.6,313,195,508,71.8,0.7677165354330708,25,0.15,makeoffer
makeoffer_r1_5,10,200,1,0,5,0,0,0.0,196.3,569,437,1006,135.6,0.8687872763419483,25,0.15,makeoffer
makeoffer_r1_5,10,400,1,0,5,0,0,0.0,386.4,1027,977,2004,277.9,0.9750499001996008,25,0.22,makeoffer
makeoffer_r1_5,10,500,1,0,5,0,0,0.0,375.3,995,947,1942,265.7,0.9752832131822863,25,0.22,makeoffer
makeoffer_r10_1,10,1,10,1,1,1,2,40.65,3.4,22,18,40,3.3,0.9,25,0.14,makeoffer
makeoffer_r10_1,10,4,10,1,1,1,2,40.65,6.3,33,27,60,6.2,0.9,25,0.14,makeoffer
