functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
acceptoffer_f1_r1,10,1,1,2,2,3,3,34.8,2.0,2,8,10,1.4,0.8,25,2.37,acceptoffer
acceptoffer_f1_r1,10,4,1,2,2,3,3,34.8,4.9,3,22,25,3.4,0.88,25,1.92,acceptoffer
acceptoffer_f1_r1,10,10,1,2,2,3,3,34.8,4.5,5,40,45,3.7,0.8888888888888888,25,0.14,acceptoffer
acceptoffer_f1_r1,10,20,1,2,2,3,3,34.8,20.4,10,95,105,14.4,0.9047619047619048,25,0.57,acceptoffer
acceptoffer_f1_r1,10,50,1,2,2,3,3,34.8,49.7,13,242,255,34.2,0.9490196078431372,25,0.49,acceptoffer
acceptoffer_f1_r1,10,100,1,2,2,3,3,34.8,98.6,5,500,505,68.2,0.9900990099009901,25,1.43,acceptoffer
acceptoffer_f1_r1,10,200,1,2,2,3,3,34.8,197.8,3,1002,1005,134.5,0.9970149253731343,25,2.0,acceptoffer
acceptoffer_f1_r1,10,400,1,2,2,3,3,34.8,221.6,3,1102,1105,149.9,0.9972850678733032,25,1.94,acceptoffer
acceptoffer_f1_r1,10,500,1,2,2,3,3,34.8,226.4,3,1124,1127,152.7,0.997338065661047,25,1.96,acceptoffer
acceptoffer_f10_r10,10,1,10,2,20,3,3,34.8,1.9,10,0,10,1.4,0.0,25,2.31,acceptoffer
acceptoffer_f10_r10,10,4,10,2,20,3,3,34.8,4.9,15,10,25,3.4,0.4,25,1.85,acceptoffer
acceptoffer_f10_r10,10,10,10,2,20,3,3,34.8,10.6,30,25,55,7.5,0.4545454545454545,25,1.16,acceptoffer
acceptoffer_f10_r10,10,20,10,2,20,3,3,34.8,19.9,50,55,105,14.3,0.5238095238095238,25,0.52,acceptoffer
acceptoffer_f10_r10,10,50,10,2,20,3,3,34.8,48.4,64,191,255,34.6,0.7490196078431373,25,0.51,acceptoffer
acceptoffer_f10_r10,10,100,10,2,20,3,3,34.8,98.4,28,477,505,68.2,0.9445544554455445,25,1.49,acceptoffer
acceptoffer_f10_r10,10,200,10,2,20,3,3,34.8,196.6,15,990,1005,135.2,0.9850746268656716,25,2.07,acceptoffer
acceptoffer_f10_r10,10,400,10,2,20,3,3,34.8,56.5,7,354,361,55.3,0.9806094182825484,25,1.05,acceptoffer
acceptoffer_f10_r10,10,500,10,2,20,3,3,34.8,480.4,11,2463,2474,221.1,0.9955537590945837,25,3.5,acceptoffer
acceptoffer_f15_r15,10,1,15,2,30,3,3,34.8,1.9,30,0,30,1.7,0.0,25,,acceptoffer
acceptoffer_f15_r15,10,4,15,2,30,3,3,34.8,5.5,45,0,45,4.4,0.4,25,,acceptoffer
acceptoffer_f15_r15,10,10,15,2,30,3,3,34.8,11.1,71,4,75,8.5,0.4543,25,,acceptoffer
acceptoffer_f15_r15,10,20,15,2,30,3,3,34.8,19.9,113,7,120,18.9,0.5256,25,,acceptoffer
acceptoffer_f15_r15,10,50,15,2,30,3,3,34.8,48.9,65,190,255,34.7,0.7450980392156863,25,0.49,acceptoffer
acceptoffer_f15_r15,10,100,15,2,30,3,3,34.8,83.9,53,247,300,70.3,0.9525,25,,acceptoffer
acceptoffer_f15_r15,10,200,15,2,30,3,3,34.8,164.6,37,563,600,122.4,0.985,25,,acceptoffer
acceptoffer_f15_r15,10,400,15,2,30,3,3,34.8,392.5,12,1991,2003,212.7,0.9940089865202196,25,2.92,acceptoffer
acceptoffer_f15_r15,10,500,15,2,30,3,3,34.8,383.1,27,1773,1800,196.2,0.985,25,,acceptoffer
acceptoffer_f2_r2,10,1,2,2,4,3,3,34.8,1.1,5,6,11,0.2,0.5454545454545454,25,64.97,acceptoffer
acceptoffer_f2_r2,10,4,2,2,4,3,3,34.8,4.9,6,19,25,3.4,0.76,25,1.86,acceptoffer
acceptoffer_f2_r2,10,10,2,2,4,3,3,34.8,3.5,8,22,30,2.8,0.7333333333333333,25,-0.08,acceptoffer
acceptoffer_f2_r2,10,20,2,2,4,3,3,34.8,20.4,20,85,105,14.4,0.8095238095238095,25,0.49,acceptoffer
acceptoffer_f2_r2,10,50,2,2,4,3,3,34.8,49.9,26,229,255,34.9,0.8980392156862745,25,0.47,acceptoffer
acceptoffer_f2_r2,10,100,2,2,4,3,3,34.8,44.5,14,422,436,64.2,0.9678899082568807,25,-0.67,acceptoffer
acceptoffer_f2_r2,10,200,2,2,4,3,3,34.8,197.0,6,999,1005,134.6,0.9940298507462687,25,1.98,acceptoffer
acceptoffer_f2_r2,10,400,2,2,4,3,3,34.8,390.2,5,1994,1999,209.4,0.9974987493746873,25,2.83,acceptoffer
acceptoffer_f2_r2,10,500,2,2,4,3,3,34.8,201.7,5,1028,1033,136.5,0.995159728944821,25,1.99,acceptoffer
acceptoffer_f20_r20,10,1,20,2,40,3,3,34.8,1.9,10,0,10,1.4,0.0,25,2.27,acceptoffer
acceptoffer_f20_r20,10,4,20,2,40,3,3,34.8,4.7,15,10,25,3.4,0.4,25,1.92,acceptoffer
acceptoffer_f20_r20,10,10,20,2,40,3,3,34.8,10.7,30,25,55,7.5,0.4545454545454545,25,1.13,acceptoffer
acceptoffer_f20_r20,10,20,20,2,40,3,3,34.8,20.0,50,55,105,14.1,0.5238095238095238,25,0.53,acceptoffer
acceptoffer_f20_r20,10,50,20,2,40,3,3,34.8,48.5,63,192,255,34.5,0.7529411764705882,25,0.54,acceptoffer
acceptoffer_f20_r20,10,100,20,2,40,3,3,34.8,97.9,24,481,505,68.1,0.9524752475247524,25,1.23,acceptoffer
acceptoffer_f20_r20,10,200,20,2,40,3,3,34.8,193.4,15,990,1005,132.0,0.9850746268656716,25,2.1,acceptoffer
acceptoffer_f20_r20,10,400,20,2,40,3,3,34.8,388.6,11,1992,2003,211.1,0.9945082376435347,25,2.87,acceptoffer
acceptoffer_f20_r20,10,500,20,2,40,3,3,34.8,457.8,11,2479,2490,227.4,0.9955823293172691,25,3.12,acceptoffer
acceptoffer_f24_r24,10,1,24,2,48,3,3,34.8,1.9,10,0,10,0.1,0.0,25,62.91,acceptoffer
acceptoffer_f24_r24,10,4,24,2,48,3,3,34.8,4.7,15,10,25,3.4,0.4,25,1.95,acceptoffer
acceptoffer_f24_r24,10,10,24,2,48,3,3,34.8,10.7,30,25,55,7.5,0.4545454545454545,25,1.12,acceptoffer
acceptoffer_f24_r24,10,20,24,2,48,3,3,34.8,20.5,51,54,105,14.4,0.5142857142857142,25,0.51,acceptoffer
acceptoffer_f24_r24,10,50,24,2,48,3,3,34.8,46.9,63,192,255,33.9,0.7529411764705882,25,0.54,acceptoffer
acceptoffer_f24_r24,10,100,24,2,48,3,3,34.8,98.4,25,480,505,67.5,0.9504950495049505,25,1.4,acceptoffer
acceptoffer_f24_r24,10,200,24,2,48,3,3,34.8,193.1,15,990,1005,133.7,0.9850746268656716,25,2.11,acceptoffer
acceptoffer_f24_r24,10,400,24,2,48,3,3,34.8,388.0,12,1992,2004,198.0,0.9940119760479041,25,3.13,acceptoffer
acceptoffer_f24_r24,10,500,24,2,48,3,3,34.8,454.6,10,2478,2488,228.8,0.9959807073954984,25,3.44,acceptoffer
acceptoffer_f4_r4,10,1,4,2,8,3,3,34.8,1.9,8,2,10,1.4,0.2,25,2.28,acceptoffer
acceptoffer_f4_r4,10,4,4,2,8,3,3,34.8,1.9,8,7,15,1.5,0.4666666666666667,25,1.97,acceptoffer
acceptoffer_f4_r4,10,10,4,2,8,3,3,34.8,10.7,24,31,55,7.5,0.5636363636363636,25,1.13,acceptoffer
acceptoffer_f4_r4,10,20,4,2,8,3,3,34.8,5.6,16,24,40,5.3,0.6,25,0.49,acceptoffer
acceptoffer_f4_r4,10,50,4,2,8,3,3,34.8,49.9,52,203,255,34.8,0.796078431372549,25,0.52,acceptoffer
acceptoffer_f4_r4,10,100,4,2,8,3,3,34.8,42.1,16,378,394,41.8,0.9593908629441624,25,1.26,acceptoffer
acceptoffer_f4_r4,10,200,4,2,8,3,3,34.8,197.1,12,993,1005,135.9,0.9880597014925373,25,1.97,acceptoffer
acceptoffer_f4_r4,10,400,4,2,8,3,3,34.8,97.0,12,683,695,73.6,0.9827338129496402,25,1.72,acceptoffer
acceptoffer_f4_r4,10,500,4,2,8,3,3,34.8,482.7,9,2493,2502,226.4,0.9964028776978417,25,3.25,acceptoffer
