functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
acceptoffer_f20_r20,10,200,20,2,40,3,3,34.8,148.0,8,997,1005,101.7,0.9920398009950249,100,4.88,acceptoffer
acceptoffer_f20_r20,10,400,20,2,40,3,3,34.8,310.5,6,1990,1996,276.7,0.996993987975952,100,2.1,acceptoffer
acceptoffer_f20_r20,10,500,20,2,40,3,3,34.8,413.0,6,2467,2473,182.4,0.997573797007683,100,6.34,acceptoffer
acceptoffer_f24_r24,10,1,24,2,48,3,3,34.8,1.6,10,0,10,0.1,0.0,100,109.87,acceptoffer
acceptoffer_f24_r24,10,4,24,2,48,3,3,34.8,3.8,14,11,25,3.1,0.44,100,1.99,acceptoffer
acceptoffer_f24_r24,10,10,24,2,48,3,3,34.8,8.8,15,40,55,6.3,0.7272727272727273,100,2.23,acceptoffer
acceptoffer_f24_r24,10,20,24,2,48,3,3,34.8,16.3,15,90,105,14.3,0.8571428571428571,100,1.98,acceptoffer
acceptoffer_f24_r24,10,50,24,2,48,3,3,34.8,18.5,9,184,193,22.6,0.9533678756476683,100,2.98,acceptoffer
acceptoffer_f24_r24,10,100,24,2,48,3,3,34.8,77.9,9,496,505,52.1,0.9821782178217822,100,4.1,acceptoffer
acceptoffer_f24_r24,10,200,24,2,48,3,3,34.8,158.6,7,998,1005,102.6,0.9930348258706467,100,2.87,acceptoffer
acceptoffer_f24_r24,10,400,24,2,48,3,3,34.8,317.6,6,1989,1995,159.8,0.9969924812030075,100,6.35,acceptoffer
acceptoffer_f24_r24,10,500,24,2,48,3,3,34.8,419.1,6,2473,2479,182.1,0.9975796692214602,100,6.31,acceptoffer
acceptoffer_f4_r4,10,1,4,2,8,3,3,34.8,1.8,8,2,10,2.7,0.2,100,0.96,acceptoffer
acceptoffer_f4_r4,10,4,4,2,8,3,3,34.8,4.5,11,14,25,3.1,0.56,100,2.72,acceptoffer
acceptoffer_f4_r4,10,10,4,2,8,3,3,34.8,7.9,13,33,46,5.8,0.717391304347826,100,2.42,acceptoffer
acceptoffer_f4_r4,10,20,4,2,8,3,3,34.8,18.3,12,93,105,12.4,0.8857142857142857,100,2.57,acceptoffer
acceptoffer_f4_r4,10,50,4,2,8,3,3,34.8,44.6,9,246,255,28.5,0.9647058823529412,100,3.55,acceptoffer
acceptoffer_f4_r4,10,100,4,2,8,3,3,34.8,89.9,8,497,505,55.9,0.9841584158415841,100,3.74,acceptoffer
acceptoffer_f4_r4,10,200,4,2,8,3,3,34.8,165.1,5,1000,1005,109.1,0.9950248756218906,100,4.99,acceptoffer
acceptoffer_f4_r4,10,400,4,2,8,3,3,34.8,361.7,6,1999,2005,170.4,0.9970074812967581,100,5.76,acceptoffer
acceptoffer_f4_r4,10,500,4,2,8,3,3,34.8,318.5,5,1811,1816,163.1,0.9972466960352423,100,5.28,acceptoffer
