functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
pack_r1,10,1,1,0,0,58,1,90.77,1.2,6,0,6,0.7,0.0,25,,pack
pack_r1,10,4,1,0,0,58,1,90.77,4.2,15,6,21,2.8,0.2857142857142857,25,,pack
pack_r1,10,10,1,0,0,58,1,90.77,10.2,30,21,51,5.1,0.4117647058823529,25,,pack
pack_r1,10,20,1,0,0,58,1,90.77,20.2,50,51,101,12.8,0.504950495049505,25,,pack
pack_r1,10,50,1,0,0,58,1,90.77,50.2,150,101,251,33.5,0.4023904382470119,25,,pack
pack_r1,10,100,1,0,0,58,1,90.77,100.2,250,251,501,59.5,0.500998003992016,25,,pack
pack_r1,10,200,1,0,0,58,1,90.77,199.9,499,501,1000,93.9,0.501,25,,pack
pack_r1,10,500,1,0,0,58,1,90.77,360.5,802,1000,1802,155.2,0.5549389567147613,25,,pack
pack_r10,10,1,10,0,0,58,1,90.77,1.9,20,0,20,1.6,0.0,25,,pack
pack_r10,10,4,10,0,0,58,1,90.77,5.5,10,20,30,4.1,0.6666666666666666,25,,pack
pack_r10,10,10,10,0,0,58,1,90.77,10.9,30,30,60,7.0,0.5,25,,pack
pack_r10,10,20,10,0,0,58,1,90.77,20.1,50,60,110,13.0,0.5454545454545454,25,,pack
pack_r10,10,50,10,0,0,58,1,90.77,48.4,150,110,260,32.7,0.4230769230769231,25,,pack
pack_r10,10,100,10,0,0,58,1,90.77,92.5,250,260,510,57.2,0.5098039215686274,25,,pack
pack_r10,10,200,10,0,0,58,1,90.77,181.0,500,510,1010,101.3,0.504950495049505,25,,pack
pack_r10,10,500,10,0,0,58,1,90.77,456.1,1500,1010,2510,155.0,0.4023904382470119,25,,pack
pack_r15,10,1,15,0,0,58,1,90.77,1.9,30,0,30,1.6,0.0,25,,pack
pack_r15,10,4,15,0,0,58,1,90.77,5.4,15,30,45,3.7,0.6666666666666666,25,,pack
pack_r15,10,10,15,0,0,58,1,90.77,11.4,30,45,75,9.0,0.6,25,,pack
pack_r15,10,20,15,0,0,58,1,90.77,20.7,45,75,120,12.6,0.625,25,,pack
pack_r15,10,50,15,0,0,58,1,90.77,47.5,150,120,270,32.7,0.4444444444444444,25,,pack
pack_r15,10,100,15,0,0,58,1,90.77,88.4,255,270,525,50.8,0.5142857142857142,25,,pack
pack_r15,10,200,15,0,0,58,1,90.77,177.1,495,525,1020,98.1,0.5147058823529411,25,,pack
pack_r15,10,500,15,0,0,58,1,90.77,444.3,1500,1020,2520,154.4,0.4047619047619048,25,,pack
pack_r2,10,1,2,0,0,58,1,90.77,1.3,8,0,8,0.8,0.0,25,,pack
pack_r2,10,4,2,0,0,58,1,90.77,4.4,22,0,22,2.6,0.0,25,,pack
pack_r2,10,10,2,0,0,58,1,90.77,10.3,30,22,52,6.9,0.4230769230769231,25,,pack
