functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
submitproduce_f1_a1,10,1,1,2,2,3,3,64.72,1.2,2,4,6,0.6,0.6666666666666666,200,4.07,submitproduce
submitproduce_f1_a1,10,4,1,2,2,3,3,64.72,4.2,2,19,21,2.5,0.9047619047619048,200,3.22,submitproduce
submitproduce_f1_a1,10,10,1,2,2,3,3,64.72,10.2,2,49,51,5.4,0.9607843137254902,200,3.65,submitproduce
submitproduce_f1_a1,10,20,1,2,2,3,3,64.72,20.2,2,99,101,10.1,0.9801980198019802,200,3.96,submitproduce
submitproduce_f1_a1,10,50,1,2,2,3,3,64.72,50.2,2,249,251,26.4,0.9920318725099602,200,4.51,submitproduce
submitproduce_f1_a1,10,100,1,2,2,3,3,64.72,100.2,2,499,501,39.0,0.9960079840319361,200,5.34,submitproduce
submitproduce_f1_a1,10,200,1,2,2,3,3,64.72,200.2,2,999,1001,50.6,0.998001998001998,200,7.36,submitproduce
submitproduce_f1_a1,10,500,1,2,2,3,3,64.72,458.4,1,2289,2290,56.7,0.9995633187772925,200,11.79,submitproduce
submitproduce_f2_a2,10,1,2,2,4,3,3,64.72,1.3,3,5,8,0.8,0.625,200,3.15,submitproduce
submitproduce_f2_a2,10,4,2,2,4,3,3,64.72,4.2,3,19,22,2.1,0.8636363636363636,200,5.13,submitproduce
submitproduce_f2_a2,10,10,2,2,4,3,3,64.72,10.0,4,48,52,5.3,0.9230769230769231,200,3.49,submitproduce
submitproduce_f2_a2,10,20,2,2,4,3,3,64.72,19.6,4,98,102,10.1,0.9607843137254902,200,3.83,submitproduce
submitproduce_f2_a2,10,50,2,2,4,3,3,64.72,48.4,4,248,252,24.2,0.9841269841269841,200,4.9,submitproduce
submitproduce_f2_a2,10,100,2,2,4,3,3,64.72,96.5,3,499,502,52.3,0.9940239043824701,200,4.8,submitproduce
submitproduce_f2_a2,20,200,2,2,4,3,3,64.72,192.7,4,998,1002,93.6,0.9960079840319361,200,5.08,submitproduce
submitproduce_f2_a2,10,200,2,2,4,3,3,64.72,192.7,3,999,1002,97.9,0.9970059880239521,200,5.4,submitproduce
submitproduce_f2_a2,20,500,2,2,4,3,3,64.72,464.5,2,2413,2415,149.0,0.9991718426501035,200,12.46,submitproduce
submitproduce_f2_a2,10,500,2,2,4,3,3,64.72,481.1,2,2500,2502,174.8,0.9992006394884093,200,8.07,submitproduce
submitproduce_f4_a4,10,1,4,2,8,3,3,64.72,1.4,5,7,12,1.0,0.5833333333333334,200,4.51,submitproduce
submitproduce_f4_a4,10,4,4,2,8,3,3,64.72,3.6,7,17,24,2.6,0.7083333333333334,200,4.04,submitproduce
submitproduce_f4_a4,10,10,4,2,8,3,3,64.72,9.6,8,48,56,5.8,0.8571428571428571,200,3.17,submitproduce
submitproduce_f4_a4,10,20,4,2,8,3,3,64.72,17.3,6,98,104,10.5,0.9423076923076923,200,4.18,submitproduce
submitproduce_f4_a4,10,50,4,2,8,3,3,64.72,45.3,6,250,256,27.4,0.9765625,200,5.02,submitproduce
submitproduce_f4_a4,10,100,4,2,8,3,3,64.72,75.7,5,499,504,37.2,0.9900793650793651,200,6.18,submitproduce
submitproduce_f4_a4,10,200,4,2,8,3,3,64.72,167.0,5,999,1004,47.6,0.9950199203187251,200,7.84,submitproduce
submitproduce_f4_a4,10,400,4,2,8,3,3,64.72,342.4,6,1998,2004,57.7,0.9970059880239521,200,11.95,submitproduce
submitproduce_f4_a4,10,500,4,2,8,3,3,64.72,447.0,4,2500,2504,58.7,0.9984025559105432,200,9.08,submitproduce
