functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
purchase_c1_r1,10,1,1,2,2,3,3,41.6,1.3,4,16,20,1.2,0.8,0,0.7,purchase
purchase_c1_r1,10,4,1,2,2,3,3,41.6,1.6,2,11,13,1.3,0.8461538461538461,0,1.7,purchase
purchase_c1_r1,10,10,1,2,2,3,3,41.6,11.2,5,40,45,7.4,0.8888888888888888,0,0.86,purchase
purchase_c1_r1,10,20,1,2,2,3,3,41.6,20.5,8,69,77,13.9,0.8961038961038961,0,0.53,purchase
purchase_c1_r1,10,50,1,2,2,3,3,41.6,50.9,23,201,224,34.8,0.8973214285714286,0,0.24,purchase
purchase_c1_r1,10,100,1,2,2,3,3,41.6,100.7,39,344,383,65.6,0.8981723237597912,0,0.16,purchase
purchase_c1_r1,10,200,1,2,2,3,3,41.6,201.1,72,687,759,130.9,0.9051383399209486,0,0.1,purchase
purchase_c1_r1,10,400,1,2,2,3,3,41.6,403.4,9,1503,1512,259.4,0.9940476190476191,0,0.47,purchase
purchase_c1_r1,10,500,1,2,2,3,3,41.6,198.4,7,1174,1181,108.8,0.9940728196443692,0,1.17,purchase
purchase_c10_r10,10,1,10,2,20,3,3,41.6,1.0,15,0,15,0.9,0.0,0,2.05,purchase
purchase_c10_r10,10,4,10,2,20,3,3,41.6,4.8,15,15,30,4.7,0.5,0,1.32,purchase
purchase_c10_r10,10,10,10,2,20,3,3,41.6,10.8,35,30,65,8.1,0.4615384615384616,0,0.77,purchase
purchase_c10_r10,10,20,10,2,20,3,3,41.6,20.7,65,60,125,15.5,0.48,0,0.46,purchase
purchase_c10_r10,10,50,10,2,20,3,3,41.6,20.4,100,90,190,16.8,0.4736842105263158,0,-0.02,purchase
purchase_c10_r10,10,100,10,2,20,3,3,41.6,100.5,305,300,605,75.1,0.4958677685950413,0,0.14,purchase
purchase_c10_r10,10,200,10,2,20,3,3,41.6,200.2,465,740,1205,199.1,0.6141078838174274,0,0.07,purchase
purchase_c10_r10,10,400,10,2,20,3,3,41.6,381.6,57,2264,2321,284.4,0.975441619991383,0,0.61,purchase
purchase_c10_r10,10,500,10,2,20,3,3,41.6,413.5,48,2449,2497,293.1,0.9807769323187825,0,0.9,purchase
purchase_c15_r15,10,1,15,2,30,3,3,41.6,1.5,15,0,15,1.2,0.0,0,2.04,purchase
purchase_c15_r15,10,4,15,2,30,3,3,41.6,4.8,15,15,30,4.7,0.5,0,1.32,purchase
purchase_c15_r15,10,10,15,2,30,3,3,41.6,10.7,35,30,65,8.1,0.4615384615384616,0,0.78,purchase
purchase_c15_r15,10,20,15,2,30,3,3,41.6,10.7,65,55,120,9.1,0.4583333333333333,0,0.17,purchase
purchase_c15_r15,10,50,15,2,30,3,3,41.6,24.9,136,138,274,21.0,0.5036496350364964,0,0.18,purchase
purchase_c15_r15,10,100,15,2,30,3,3,41.6,99.7,303,302,605,75.0,0.4991735537190083,0,0.12,purchase
purchase_c15_r15,10,200,15,2,30,3,3,41.6,198.3,440,765,1205,148.8,0.6348547717842323,0,0.09,purchase
purchase_c15_r15,10,400,15,2,30,3,3,41.6,376.8,65,2213,2278,280.5,0.9714661984196664,0,0.66,purchase
purchase_c15_r15,10,500,15,2,30,3,3,41.6,352.7,61,2066,2127,262.3,0.9713211095439587,0,0.63,purchase
purchase_c2_r2,10,1,2,2,4,3,3,41.6,1.5,6,9,15,1.2,0.6,0,2.07,purchase
purchase_c2_r2,10,4,2,2,4,3,3,41.6,1.5,2,8,10,1.5,0.8,0,6.78,purchase
purchase_c2_r2,10,10,2,2,4,3,3,41.6,10.8,14,51,65,8.1,0.7846153846153846,0,0.78,purchase
purchase_c2_r2,10,20,2,2,4,3,3,41.6,20.8,26,99,125,15.5,0.792,0,0.45,purchase
