functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
makeoffer_r24_2,10,10,24,0,2,0,0,0.0,17.9,88,56,144,14.4,0.7777777777777778,0,0.15,makeoffer
makeoffer_r24_2,10,20,24,0,2,0,0,0.0,28.4,116,76,192,22.2,0.7916666666666666,0,0.12,makeoffer
makeoffer_r24_2,10,50,24,0,2,0,0,0.0,55.5,200,136,336,42.5,0.8095238095238095,0,0.08,makeoffer
makeoffer_r24_2,10,100,24,0,2,0,0,0.0,95.5,343,233,576,75.1,0.8090277777777778,0,0.05,makeoffer
makeoffer_r24_2,10,200,24,0,2,0,0,0.0,177.7,655,449,1104,136.0,0.8134057971014492,0,0.03,makeoffer
makeoffer_r24_2,10,400,24,0,2,0,0,0.0,356.5,1187,925,2112,265.1,0.8759469696969697,0,0.03,makeoffer
makeoffer_r24_2,10,500,24,0,2,0,0,0.0,435.1,1401,1195,2596,333.0,0.9206471494607088,0,0.04,makeoffer
makeoffer_r24_20,10,1,24,0,20,0,0,0.0,3.9,83,13,96,3.6,0.2708333333333333,0,0.25,makeoffer
makeoffer_r24_20,10,4,24,0,20,0,0,0.0,14.8,84,12,96,11.3,0.25,0,0.19,makeoffer
makeoffer_r24_20,10,10,24,0,20,0,0,0.0,18.2,132,12,144,14.5,0.1666666666666667,0,0.19,makeoffer
makeoffer_r24_20,10,20,24,0,20,0,0,0.0,28.1,170,22,192,21.8,0.2291666666666667,0,0.26,makeoffer
makeoffer_r24_20,10,50,24,0,20,0,0,0.0,55.6,299,37,336,42.2,0.2202380952380952,0,0.12,makeoffer
makeoffer_r24_20,10,100,24,0,20,0,0,0.0,100.7,495,81,576,74.2,0.28125,0,0.07,makeoffer
makeoffer_r24_20,10,200,24,0,20,0,0,0.0,184.7,962,142,1104,183.1,0.2572463768115942,0,0.05,makeoffer
makeoffer_r24_20,10,400,24,0,20,0,0,0.0,367.1,1666,446,2112,274.8,0.4223484848484849,0,0.05,makeoffer
makeoffer_r24_20,10,500,24,0,20,0,0,0.0,446.6,1926,666,2592,443.2,0.5138888888888888,0,0.05,makeoffer
makeoffer_r24_30,10,1,24,0,30,0,0,0.0,3.9,87,9,96,3.6,0.1875,0,0.21,makeoffer
makeoffer_r24_30,10,4,24,0,30,0,0,0.0,14.5,90,6,96,11.2,0.125,0,0.22,makeoffer
makeoffer_r24_30,10,10,24,0,30,0,0,0.0,18.2,132,12,144,14.6,0.1666666666666667,0,0.27,makeoffer
makeoffer_r24_30,10,20,24,0,30,0,0,0.0,27.9,176,16,192,21.8,0.1666666666666667,0,0.25,makeoffer
makeoffer_r24_30,10,50,24,0,30,0,0,0.0,57.7,313,23,336,43.0,0.1369047619047619,0,0.13,makeoffer
makeoffer_r24_30,10,100,24,0,30,0,0,0.0,101.5,528,48,576,75.6,0.1666666666666667,0,0.09,makeoffer
makeoffer_r24_30,10,200,24,0,30,0,0,0.0,179.5,1000,104,1104,134.8,0.1884057971014493,0,0.05,makeoffer
makeoffer_r24_30,10,400,24,0,30,0,0,0.0,365.9,1736,376,2112,272.2,0.3560606060606061,0,0.05,makeoffer
makeoffer_r24_30,10,500,24,0,30,0,0,0.0,440.2,2002,590,2592,332.1,0.4552469135802469,0,0.06,makeoffer
makeoffer_r24_40,10,1,24,0,40,0,0,0.0,3.9,91,5,96,3.6,0.1041666666666667,0,0.24,makeoffer
makeoffer_r24_40,10,4,24,0,40,0,0,0.0,14.4,87,9,96,11.2,0.1875,0,0.26,makeoffer
makeoffer_r24_40,10,10,24,0,40,0,0,0.0,18.5,133,11,144,14.7,0.1527777777777778,0,0.19,makeoffer
makeoffer_r24_40,10,20,24,0,40,0,0,0.0,28.7,179,13,192,22.0,0.1354166666666667,0,0.18,makeoffer
makeoffer_r24_40,10,50,24,0,40,0,0,0.0,55.8,317,19,336,42.4,0.1130952380952381,0,0.12,makeoffer
makeoffer_r24_40,10,100,24,0,40,0,0,0.0,97.5,541,35,576,74.2,0.1215277777777778,0,0.09,makeoffer
makeoffer_r24_40,10,200,24,0,40,0,0,0.0,181.9,1018,86,1104,139.7,0.1557971014492754,0,0.05,makeoffer
makeoffer_r24_40,10,400,24,0,40,0,0,0.0,338.1,1824,288,2112,262.5,0.2727272727272727,0,0.06,makeoffer
makeoffer_r24_40,10,500,24,0,40,0,0,0.0,406.0,1545,1047,2592,402.7,0.8078703703703703,0,0.04,makeoffer
makeoffer_r24_5,10,1,24,0,5,0,0,0.0,3.9,66,30,96,3.6,0.625,0,0.18,makeoffer
makeoffer_r24_5,10,4,24,0,5,0,0,0.0,14.1,71,25,96,10.9,0.5208333333333334,0,0.23,makeoffer
makeoffer_r24_5,10,10,24,0,5,0,0,0.0,17.8,103,41,144,14.3,0.5694444444444444,0,0.16,makeoffer
makeoffer_r24_5,10,20,24,0,5,0,0,0.0,28.8,134,58,192,22.3,0.6041666666666666,0,0.13,makeoffer
makeoffer_r24_5,10,50,24,0,5,0,0,0.0,56.0,234,102,336,42.1,0.6071428571428571,0,0.1,makeoffer
makeoffer_r24_5,10,100,24,0,5,0,0,0.0,101.8,396,180,576,100.4,0.625,0,0.06,makeoffer
makeoffer_r24_5,10,200,24,0,5,0,0,0.0,187.9,742,362,1104,186.4,0.6557971014492754,0,0.04,makeoffer
makeoffer_r24_5,10,400,24,0,5,0,0,0.0,333.2,1324,788,2112,264.3,0.7462121212121212,0,0.04,makeoffer
makeoffer_r24_5,10,500,24,0,5,0,0,0.0,434.3,1543,1049,2592,430.8,0.8094135802469136,0,0.04,makeoffer
makeoffer_r5_1,10,1,5,1,1,1,2,40.65,4.0,12,8,20,2.8,0.8,0,0.35,makeoffer
makeoffer_r5_1,10,2,5,1,1,1,2,40.65,4.0,18,12,30,3.1,0.8,0,0.35,makeoffer
makeoffer_r5_1,10,4,5,1,1,1,2,40.65,4.8,18,12,30,3.6,0.8,0,0.09,makeoffer
makeoffer_r5_1,10,8,5,1,1,1,2,40.65,10.5,33,27,60,10.5,0.9,0,0.11,makeoffer
makeoffer_r5_1,10,10,5,1,1,1,2,40.65,12.7,39,31,70,9.3,0.8857142857142857,0,0.13,makeoffer
makeoffer_r5_1,10,20,5,1,1,1,2,40.65,22.7,66,54,120,22.5,0.9,0,0.05,makeoffer
makeoffer_r5_1,10,50,5,1,1,1,2,40.65,52.4,149,121,270,37.6,0.8962962962962963,0,0.04,makeoffer
makeoffer_r5_1,10,100,5,1,1,1,2,40.65,102.6,286,234,520,101.6,0.9,0,0.02,makeoffer
makeoffer_r5_1,10,200,5,1,1,1,2,40.65,202.0,561,459,1020,144.7,0.9,0,0.02,makeoffer
makeoffer_r5_1,10,400,5,1,1,1,2,40.65,399.4,1075,945,2020,284.4,0.9356435643564357,0,0.02,makeoffer
makeoffer_r5_1,10,500,5,1,1,1,2,40.65,219.2,1216,1112,2328,218.0,0.9553264604810997,0,0.07,makeoffer
makeoffer_r5_10,10,1,5,0,10,0,0,0.0,3.0,19,1,20,2.3,0.1,0,0.98,makeoffer
makeoffer_r5_10,10,4,5,0,10,0,0,0.0,6.3,35,5,40,4.8,0.25,0,0.62,makeoffer
makeoffer_r5_10,10,10,5,0,10,0,0,0.0,12.6,62,8,70,9.3,0.2285714285714286,0,0.39,makeoffer
makeoffer_r5_10,10,20,5,0,10,0,0,0.0,22.7,99,21,120,22.5,0.35,0,0.14,makeoffer
makeoffer_r5_10,10,50,5,0,10,0,0,0.0,52.5,222,48,270,37.7,0.3555555555555556,0,0.12,makeoffer
makeoffer_r5_10,10,100,5,0,10,0,0,0.0,71.2,322,78,400,70.6,0.39,0,0.08,makeoffer
makeoffer_r5_10,10,200,5,0,10,0,0,0.0,201.4,817,203,1020,143.7,0.3980392156862745,0,0.04,makeoffer
makeoffer_r5_10,10,400,5,0,10,0,0,0.0,399.4,1481,539,2020,285.1,0.5336633663366337,0,0.03,makeoffer
makeoffer_r5_10,10,500,5,0,10,0,0,0.0,498.8,1677,843,2520,357.9,0.669047619047619,0,0.05,makeoffer
makeoffer_r5_2,10,1,5,0,2,0,0,0.0,4.0,14,6,20,2.8,0.6,0,0.6,makeoffer
makeoffer_r5_2,10,4,5,0,2,0,0,0.0,6.4,26,14,40,4.8,0.7,0,0.42,makeoffer
makeoffer_r5_2,10,10,5,0,2,0,0,0.0,12.6,43,27,70,9.3,0.7714285714285715,0,0.23,makeoffer
makeoffer_r5_2,10,20,5,0,2,0,0,0.0,20.0,72,54,126,16.0,0.8571428571428571,0,0.16,makeoffer
makeoffer_r5_2,10,50,5,0,2,0,0,0.0,52.7,163,107,270,37.8,0.7925925925925926,0,0.07,makeoffer
makeoffer_r5_2,10,100,5,0,2,0,0,0.0,102.4,312,208,520,101.6,0.8,0,0.03,makeoffer
makeoffer_r5_2,10,200,5,0,2,0,0,0.0,201.1,607,413,1020,144.1,0.8098039215686275,0,0.03,makeoffer
makeoffer_r5_2,10,400,5,0,2,0,0,0.0,155.4,843,673,1516,154.7,0.8878627968337731,0,0.04,makeoffer
makeoffer_r5_2,10,500,5,0,2,0,0,0.0,494.4,1359,1142,2501,352.3,0.913234706117553,0,0.03,makeoffer
makeoffer_r5_20,10,1,5,0,20,0,0,0.0,4.0,18,2,20,2.8,0.2,0,0.92,makeoffer
makeoffer_r5_20,10,2,5,0,20,0,0,0.0,4.0,29,1,30,3.1,0.06666666666666667,0,1.0,makeoffer
makeoffer_r5_20,10,4,5,0,20,0,0,0.0,6.4,36,4,40,4.8,0.2,0,0.61,makeoffer
makeoffer_r5_20,10,10,5,0,20,0,0,0.0,12.6,66,4,70,9.3,0.1142857142857143,0,0.34,makeoffer
makeoffer_r5_20,10,20,5,0,20,0,0,0.0,22.7,113,7,120,22.5,0.1166666666666667,0,0.15,makeoffer
makeoffer_r5_20,10,50,5,0,20,0,0,0.0,27.8,183,17,200,27.6,0.17,0,0.15,makeoffer
makeoffer_r5_20,10,100,5,0,20,0,0,0.0,102.3,474,46,520,101.4,0.1769230769230769,0,0.05,makeoffer
makeoffer_r5_20,10,200,5,0,20,0,0,0.0,200.2,913,97,1010,142.7,0.1920792079207921,0,0.02,makeoffer
makeoffer_r5_20,10,400,5,0,20,0,0,0.0,398.0,1605,415,2020,283.4,0.4108910891089109,0,0.04,makeoffer
makeoffer_r5_20,10,500,5,0,20,0,0,0.0,499.7,1888,632,2520,355.2,0.5015873015873016,0,0.04,makeoffer
makeoffer_r5_30,10,1,5,0,30,0,0,0.0,3.9,19,1,20,2.8,0.1,0,0.98,makeoffer
makeoffer_r5_30,10,4,5,0,30,0,0,0.0,6.3,38,2,40,4.8,0.1,0,0.72,makeoffer
makeoffer_r5_30,10,10,5,0,30,0,0,0.0,12.6,65,5,70,9.3,0.1428571428571428,0,0.32,makeoffer
makeoffer_r5_30,10,20,5,0,30,0,0,0.0,22.5,109,11,120,22.3,0.1833333333333333,0,0.15,makeoffer
makeoffer_r5_30,10,50,5,0,30,0,0,0.0,52.4,255,15,270,37.7,0.1111111111111111,0,0.11,makeoffer
makeoffer_r5_30,10,100,5,0,30,0,0,0.0,68.9,325,25,350,68.9,0.1428571428571428,0,0.02,makeoffer
makeoffer_r5_30,10,200,5,0,30,0,0,0.0,200.9,925,95,1020,144.7,0.1862745098039216,0,0.06,makeoffer
makeoffer_r5_30,10,400,5,0,30,0,0,0.0,401.4,1663,357,2020,285.6,0.3534653465346534,0,0.06,makeoffer
makeoffer_r5_30,10,500,5,0,30,0,0,0.0,496.9,2041,479,2520,356.6,0.3801587301587301,0,0.05,makeoffer
makeoffer_r5_40,10,1,5,0,40,0,0,0.0,4.0,20,0,20,2.8,0.0,0,1.03,makeoffer
makeoffer_r5_40,10,4,5,0,40,0,0,0.0,6.4,39,1,40,4.8,0.05,0,0.67,makeoffer
makeoffer_r5_40,10,10,5,0,40,0,0,0.0,12.6,67,3,70,9.3,0.08571428571428572,0,0.37,makeoffer
makeoffer_r5_40,10,20,5,0,40,0,0,0.0,22.8,116,4,120,22.6,0.06666666666666667,0,0.14,makeoffer
makeoffer_r5_40,10,50,5,0,40,0,0,0.0,52.7,257,13,270,37.7,0.0962962962962963,0,0.11,makeoffer
makeoffer_r5_40,10,100,5,0,40,0,0,0.0,102.3,492,28,520,101.5,0.1076923076923077,0,0.06,makeoffer
makeoffer_r5_40,10,200,5,0,40,0,0,0.0,202.1,959,61,1020,200.3,0.1196078431372549,0,0.04,makeoffer
makeoffer_r5_40,10,400,5,0,40,0,0,0.0,401.5,1777,243,2020,285.4,0.2405940594059406,0,0.05,makeoffer
makeoffer_r5_40,10,500,5,0,40,0,0,0.0,499.4,2112,414,2526,354.7,0.3277909738717339,0,0.05,makeoffer
makeoffer_r5_5,10,1,5,0,5,0,0,0.0,4.0,16,4,20,2.8,0.4,0,0.78,makeoffer
makeoffer_r5_5,10,4,5,0,5,0,0,0.0,6.4,32,8,40,4.8,0.4,0,0.58,makeoffer
makeoffer_r5_5,10,10,5,0,5,0,0,0.0,12.7,50,20,70,9.3,0.5714285714285714,0,0.34,makeoffer
makeoffer_r5_5,10,20,5,0,5,0,0,0.0,22.6,85,35,120,22.4,0.5833333333333334,0,0.13,makeoffer
makeoffer_r5_5,10,50,5,0,5,0,0,0.0,52.7,196,74,270,37.7,0.5481481481481482,0,0.1,makeoffer
makeoffer_r5_5,10,100,5,0,5,0,0,0.0,102.2,365,155,520,73.9,0.5961538461538461,0,0.07,makeoffer
makeoffer_r5_5,10,200,5,0,5,0,0,0.0,201.8,713,307,1020,144.5,0.6019607843137255,0,0.04,makeoffer
makeoffer_r5_5,10,400,5,0,5,0,0,0.0,399.1,1293,727,2020,284.0,0.7198019801980198,0,0.03,makeoffer
makeoffer_r5_5,10,500,5,0,5,0,0,0.0,499.0,1522,998,2520,355.1,0.792063492063492,0,0.03,makeoffer
makeoffer_r5_50,10,1,5,0,50,0,0,0.0,4.0,20,0,20,2.8,0.0,0,1.04,makeoffer
makeoffer_r5_50,10,4,5,0,50,0,0,0.0,6.4,39,1,40,4.8,0.05,0,0.65,makeoffer
makeoffer_r5_50,10,10,5,0,50,0,0,0.0,12.7,65,5,70,9.3,0.1428571428571428,0,0.31,makeoffer
makeoffer_r5_50,10,20,5,0,50,0,0,0.0,20.0,124,12,136,17.4,0.1764705882352941,0,0.05,makeoffer
makeoffer_r5_50,10,50,5,0,50,0,0,0.0,34.8,208,4,212,34.8,0.03773584905660377,0,0.04,makeoffer
makeoffer_r5_50,10,100,5,0,50,0,0,0.0,102.4,492,28,520,101.5,0.1076923076923077,0,0.05,makeoffer
makeoffer_r5_50,10,200,5,0,50,0,0,0.0,201.0,958,62,1020,199.5,0.1215686274509804,0,0.05,makeoffer
makeoffer_r5_50,10,400,5,0,50,0,0,0.0,400.2,1811,209,2020,285.8,0.2069306930693069,0,0.02,makeoffer
makeoffer_r5_50,10,500,5,0,50,0,0,0.0,499.3,2167,353,2520,355.6,0.2801587301587302,0,0.05,makeoffer
