functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
pack_r15,10,100,15,0,0,58,1,90.77,87.4,455,0,455,62.5,0.0,0,0.2,pack
pack_r15,10,200,15,0,0,58,1,90.77,169.8,884,0,884,124.0,0.0,0,2.32,pack
pack_r15,10,400,15,0,0,58,1,90.77,340.2,1754,0,1754,108.5,0.0,0,9.0,pack
pack_r15,10,500,15,0,0,58,1,90.77,422.9,2184,0,2184,110.6,0.0,0,9.87,pack
pack_r18,10,1,18,0,0,58,1,90.77,2.0,36,0,36,1.8,0.0,0,1.14,pack
pack_r18,10,4,18,0,0,58,1,90.77,5.9,54,0,54,4.8,0.0,0,1.14,pack
pack_r18,10,10,18,0,0,58,1,90.77,12.7,72,0,72,9.2,0.0,0,0.71,pack
pack_r18,10,20,18,0,0,58,1,90.77,22.2,126,0,126,16.2,0.0,0,0.52,pack
pack_r18,10,50,18,0,0,58,1,90.77,51.0,270,0,270,49.9,0.0,0,0.29,pack
pack_r18,10,100,18,0,0,58,1,90.77,95.0,522,0,522,69.3,0.0,0,0.27,pack
pack_r18,10,200,18,0,0,58,1,90.77,189.5,1026,0,1026,69.1,0.0,0,5.41,pack
pack_r18,10,500,18,0,0,58,1,90.77,458.9,2510,9,2519,61.1,0.003572846367606193,0,21.31,pack
pack_r2,10,1,2,0,0,58,1,90.77,1.3,8,0,8,1.0,0.0,0,1.58,pack
pack_r2,10,4,2,0,0,58,1,90.77,2.6,13,0,13,1.8,0.0,0,1.28,pack
pack_r2,10,10,2,0,0,58,1,90.77,5.2,26,0,26,4.3,0.0,0,1.12,pack
pack_r2,10,20,2,0,0,58,1,90.77,10.2,51,0,51,7.2,0.0,0,0.56,pack
pack_r2,10,50,2,0,0,58,1,90.77,25.2,126,0,126,18.3,0.0,0,0.35,pack
pack_r2,10,100,2,0,0,58,1,90.77,50.2,251,0,251,35.4,0.0,0,0.2,pack
pack_r2,10,200,2,0,0,58,1,90.77,100.2,501,0,501,70.7,0.0,0,0.19,pack
pack_r2,10,400,2,0,0,58,1,90.77,121.1,605,1,606,85.5,0.00165016501650165,0,0.27,pack
pack_r2,10,500,2,0,0,58,1,90.77,128.4,641,2,643,89.9,0.003110419906687403,0,0.25,pack
pack_r20,10,1,20,0,0,58,1,90.77,1.8,36,0,36,1.7,0.0,0,1.11,pack
pack_r20,10,4,20,0,0,58,1,90.77,6.6,36,0,36,4.8,0.0,0,1.15,pack
pack_r20,10,10,20,0,0,58,1,90.77,11.4,72,0,72,8.6,0.0,0,0.73,pack
pack_r20,10,20,20,0,0,58,1,90.77,20.1,108,0,108,14.8,0.0,0,0.46,pack
pack_r20,10,50,20,0,0,58,1,90.77,43.6,252,0,252,32.4,0.0,0,0.23,pack
pack_r20,10,100,20,0,0,58,1,90.77,82.8,468,0,468,62.8,0.0,0,0.25,pack
pack_r20,10,200,20,0,0,58,1,90.77,168.9,918,0,918,100.5,0.0,0,3.77,pack
pack_r20,10,400,20,0,0,58,1,90.77,329.2,1818,0,1818,116.7,0.0,0,8.1,pack
pack_r20,10,500,20,0,0,58,1,90.77,351.1,2086,6,2092,104.2,0.002868068833652008,0,10.07,pack
pack_r22,10,1,22,0,0,58,1,90.77,2.0,44,0,44,1.8,0.0,0,0.49,pack
pack_r22,10,4,22,0,0,58,1,90.77,7.4,44,0,44,5.5,0.0,0,0.5,pack
pack_r22,10,10,22,0,0,58,1,90.77,12.0,88,0,88,9.4,0.0,0,0.7,pack
pack_r22,10,20,22,0,0,58,1,90.77,21.9,132,0,132,16.2,0.0,0,0.43,pack
pack_r22,10,50,22,0,0,58,1,90.77,48.9,286,0,286,36.0,0.0,0,0.41,pack
pack_r22,10,100,22,0,0,58,1,90.77,90.1,528,0,528,68.8,0.0,0,0.61,pack
pack_r22,10,200,22,0,0,58,1,90.77,187.6,1034,0,1034,56.0,0.0,0,6.87,pack
pack_r22,10,500,22,0,0,58,1,90.77,452.4,2525,5,2530,43.8,0.001976284584980237,0,29.32,pack
pack_r24,10,1,24,0,0,58,1,90.77,1.6,40,0,40,1.6,0.0,0,0.38,pack
pack_r24,10,4,24,0,0,58,1,90.77,5.2,38,0,38,4.1,0.0,0,1.22,pack
pack_r24,10,10,24,0,0,58,1,90.77,9.2,76,0,76,7.5,0.0,0,1.08,pack
pack_r24,10,20,24,0,0,58,1,90.77,17.3,114,0,114,13.3,0.0,0,0.49,pack
pack_r24,10,50,24,0,0,58,1,90.77,37.1,228,0,228,28.3,0.0,0,0.29,pack
pack_r24,10,100,24,0,0,58,1,90.77,72.7,418,0,418,55.8,0.0,0,0.25,pack
pack_r24,10,200,24,0,0,58,1,90.77,136.3,815,2,817,96.3,0.002447980416156671,0,2.72,pack
pack_r24,10,400,24,0,0,58,1,90.77,271.9,1609,5,1614,106.1,0.003097893432465923,0,7.85,pack
pack_r24,10,500,24,0,0,58,1,90.77,306.4,2000,10,2010,114.8,0.004975124378109453,0,9.08,pack
pack_r3,10,1,3,0,0,58,1,90.77,1.5,9,0,9,1.1,0.0,0,2.11,pack
pack_r3,10,4,3,0,0,58,1,90.77,4.6,24,0,24,3.6,0.0,0,1.42,pack
pack_r3,10,10,3,0,0,58,1,90.77,10.5,54,0,54,7.8,0.0,0,0.65,pack
pack_r3,10,20,3,0,0,58,1,90.77,20.5,105,0,105,14.9,0.0,0,0.4,pack
pack_r3,10,50,3,0,0,58,1,90.77,50.3,255,0,255,36.1,0.0,0,0.22,pack
pack_r3,10,100,3,0,0,58,1,90.77,99.7,504,0,504,70.7,0.0,0,0.23,pack
pack_r3,10,200,3,0,0,58,1,90.77,199.8,1004,0,1004,123.2,0.0,0,2.64,pack
pack_r3,10,500,3,0,0,58,1,90.77,389.5,1951,3,1954,132.3,0.001535312180143296,0,7.42,pack
pack_r5,10,1,5,0,0,58,1,90.77,1.6,8,0,8,1.1,0.0,0,2.13,pack
pack_r5,10,4,5,0,0,58,1,90.77,4.0,20,0,20,2.8,0.0,0,1.61,pack
pack_r5,10,10,5,0,0,58,1,90.77,8.7,44,0,44,6.2,0.0,0,0.72,pack
pack_r5,10,20,5,0,0,58,1,90.77,16.7,84,0,84,11.9,0.0,0,0.42,pack
pack_r5,10,50,5,0,0,58,1,90.77,40.7,204,0,204,28.8,0.0,0,0.24,pack
pack_r5,10,100,5,0,0,58,1,90.77,80.5,404,0,404,56.9,0.0,0,0.18,pack
pack_r5,10,200,5,0,0,58,1,90.77,159.9,803,1,804,112.2,0.001243781094527363,0,1.2,pack
pack_r5,10,400,5,0,0,58,1,90.77,249.9,1254,2,1256,133.4,0.001592356687898089,0,3.85,pack
pack_r5,10,500,5,0,0,58,1,90.77,293.7,1479,1,1480,132.7,0.0006756756756756757,0,5.39,pack
pack_r7,10,1,7,0,0,58,1,90.77,2.0,14,0,14,1.5,0.0,0,2.14,pack
pack_r7,10,4,7,0,0,58,1,90.77,5.3,28,0,28,5.0,0.0,0,0.93,pack
pack_r7,10,10,7,0,0,58,1,90.77,11.2,63,0,63,8.2,0.0,0,0.66,pack
pack_r7,10,20,7,0,0,58,1,90.77,21.2,112,0,112,15.2,0.0,0,0.35,pack
pack_r7,10,50,7,0,0,58,1,90.77,51.0,259,0,259,36.9,0.0,0,0.26,pack
pack_r7,10,100,7,0,0,58,1,90.77,100.1,511,0,511,70.6,0.0,0,0.21,pack
pack_r7,10,200,7,0,0,58,1,90.77,199.6,1008,0,1008,120.1,0.0,0,2.88,pack
pack_r7,10,500,7,0,0,58,1,90.77,493.7,2502,4,2506,125.0,0.001596169193934557,0,10.98,pack
