functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
submitproduce_f1_a1,10,1,1,2,2,3,3,64.72,1.2,2,4,6,0.8,0.6666666666666666,25,2.34,submitproduce
submitproduce_f1_a1,10,4,1,2,2,3,3,64.72,4.2,3,18,21,3.2,0.8571428571428571,25,2.1,submitproduce
submitproduce_f1_a1,10,10,1,2,2,3,3,64.72,10.2,5,46,51,7.0,0.9019607843137255,25,1.05,submitproduce
submitproduce_f1_a1,10,20,1,2,2,3,3,64.72,20.2,10,91,101,13.9,0.900990099009901,25,0.57,submitproduce
submitproduce_f1_a1,10,50,1,2,2,3,3,64.72,50.2,13,238,251,34.5,0.9482071713147411,25,0.54,submitproduce
submitproduce_f1_a1,10,100,1,2,2,3,3,64.72,100.1,6,495,501,67.6,0.9880239520958084,25,1.21,submitproduce
submitproduce_f1_a1,10,200,1,2,2,3,3,64.72,198.2,3,987,990,143.9,0.996969696969697,25,1.93,submitproduce
submitproduce_f1_a1,10,400,1,2,2,3,3,64.72,390.8,3,2002,2005,222.4,0.9985037406483791,25,2.55,submitproduce
submitproduce_f1_a1,10,500,1,2,2,3,3,64.72,224.0,3,1117,1120,151.7,0.9973214285714286,25,2.2,submitproduce
submitproduce_f10_a10,10,1,10,2,20,3,3,64.72,1.9,11,9,20,1.9,0.45,25,0.63,submitproduce
submitproduce_f10_a10,10,4,10,2,20,3,3,64.72,5.1,21,9,30,4.9,0.3,25,0.82,submitproduce
submitproduce_f10_a10,10,10,10,2,20,3,3,64.72,10.9,41,19,60,10.4,0.3166666666666667,25,0.54,submitproduce
submitproduce_f10_a10,10,20,10,2,20,3,3,64.72,19.8,61,49,110,18.8,0.4454545454545454,25,0.53,submitproduce
submitproduce_f10_a10,10,50,10,2,20,3,3,64.72,46.1,82,178,260,43.9,0.6846153846153846,25,0.5,submitproduce
submitproduce_f10_a10,10,100,10,2,20,3,3,64.72,92.5,37,473,510,83.0,0.9274509803921569,25,1.4,submitproduce
submitproduce_f10_a10,10,200,10,2,20,3,3,64.72,189.6,28,982,1010,132.6,0.9722772277227723,25,2.26,submitproduce
submitproduce_f10_a10,10,400,10,2,20,3,3,64.72,390.5,24,1979,2003,203.1,0.9880179730404394,25,2.87,submitproduce
submitproduce_f10_a10,10,500,10,2,20,3,3,64.72,452.9,21,2487,2508,224.8,0.9916267942583732,25,3.74,submitproduce
submitproduce_f15_a15,10,1,15,2,30,3,3,64.72,1.9,20,10,30,1.7,0.3333333333333333,25,,submitproduce
submitproduce_f15_a15,10,4,15,2,30,3,3,64.72,5.3,32,13,45,4.2,0.2888888888888889,25,,submitproduce
submitproduce_f15_a15,10,10,15,2,30,3,3,64.72,11.1,48,27,75,8.5,0.36,25,,submitproduce
submitproduce_f15_a15,10,20,15,2,30,3,3,64.72,19.5,74,46,120,18.6,0.3833333333333334,25,,submitproduce
