functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
testTeaLot_a1,10,1,1,0,0,1,1,484.79,1.2,6,0,6,1.0,0.0,150,2.18,testTeaLot
testTeaLot_a1,10,4,1,0,0,1,1,484.79,4.2,21,0,21,2.8,0.0,150,2.28,testTeaLot
testTeaLot_a1,10,10,1,0,0,1,1,484.79,10.2,51,0,51,6.4,0.0,150,1.66,testTeaLot
testTeaLot_a1,10,20,1,0,0,1,1,484.79,20.2,101,0,101,12.7,0.0,150,1.48,testTeaLot
testTeaLot_a1,10,50,1,0,0,1,1,484.79,50.2,250,1,251,41.6,0.00398406374501992,150,2.64,testTeaLot
testTeaLot_a1,10,100,1,0,0,1,1,484.79,100.2,501,0,501,62.1,0.0,150,3.39,testTeaLot
testTeaLot_a1,10,200,1,0,0,1,1,484.79,145.4,725,2,727,90.2,0.002751031636863824,150,4.17,testTeaLot
testTeaLot_a1,10,400,1,0,0,1,1,484.79,128.5,637,7,644,80.6,0.0108695652173913,150,3.99,testTeaLot
testTeaLot_a1,10,500,1,0,0,1,1,484.79,126.9,632,2,634,77.7,0.003154574132492113,150,4.19,testTeaLot
testTeaLot_a10,10,1,10,0,0,1,1,484.79,1.5,20,0,20,1.3,0.0,150,2.51,testTeaLot
testTeaLot_a10,10,4,10,0,0,1,1,484.79,3.9,30,0,30,2.9,0.0,150,2.35,testTeaLot
testTeaLot_a10,10,10,10,0,0,1,1,484.79,7.4,60,0,60,6.5,0.0,150,1.89,testTeaLot
testTeaLot_a10,10,20,10,0,0,1,1,484.79,14.8,110,0,110,12.9,0.0,150,1.76,testTeaLot
testTeaLot_a10,10,50,10,0,0,1,1,484.79,32.4,260,0,260,28.9,0.0,150,2.58,testTeaLot
testTeaLot_a10,10,100,10,0,0,1,1,484.79,71.5,510,0,510,59.2,0.0,150,3.86,testTeaLot
testTeaLot_a10,10,200,10,0,0,1,1,484.79,133.4,1010,0,1010,96.7,0.0,150,5.29,testTeaLot
testTeaLot_a10,10,400,10,0,0,1,1,484.79,293.2,2007,2,2009,166.6,0.0009955201592832255,150,6.17,testTeaLot
testTeaLot_a10,10,500,10,0,0,1,1,484.79,337.6,2508,2,2510,172.6,0.0007968127490039841,150,7.97,testTeaLot
testTeaLot_a15,10,1,15,0,0,1,1,484.79,1.6,30,0,30,1.5,0.0,150,2.42,testTeaLot
testTeaLot_a15,10,4,15,0,0,1,1,484.79,3.8,45,0,45,3.4,0.0,150,2.48,testTeaLot
testTeaLot_a15,10,10,15,0,0,1,1,484.79,6.8,75,0,75,6.0,0.0,150,1.84,testTeaLot
testTeaLot_a15,10,20,15,0,0,1,1,484.79,12.9,120,0,120,11.7,0.0,150,1.59,testTeaLot
testTeaLot_a15,10,50,15,0,0,1,1,484.79,32.1,270,0,270,28.8,0.0,150,2.52,testTeaLot
testTeaLot_a15,10,100,15,0,0,1,1,484.79,63.4,525,0,525,48.7,0.0,150,3.88,testTeaLot
testTeaLot_a15,10,200,15,0,0,1,1,484.79,110.5,1020,0,1020,87.5,0.0,150,5.27,testTeaLot
testTeaLot_a15,10,400,15,0,0,1,1,484.79,216.9,2015,10,2025,6.7,0.004938271604938272,150,7.36,testTeaLot
testTeaLot_a15,10,500,15,0,0,1,1,484.79,313.2,2518,1,2519,165.4,0.0003969829297340214,150,8.51,testTeaLot
testTeaLot_a2,10,1,2,0,0,1,1,484.79,1.3,8,0,8,0.9,0.0,150,2.45,testTeaLot
testTeaLot_a2,10,4,2,0,0,1,1,484.79,4.3,22,0,22,2.9,0.0,150,2.17,testTeaLot
testTeaLot_a2,10,10,2,0,0,1,1,484.79,10.1,52,0,52,6.6,0.0,150,1.7,testTeaLot
testTeaLot_a2,10,20,2,0,0,1,1,484.79,19.8,102,0,102,12.6,0.0,150,1.62,testTeaLot
testTeaLot_a2,10,50,2,0,0,1,1,484.79,48.9,252,0,252,30.4,0.0,150,2.89,testTeaLot
testTeaLot_a2,10,100,2,0,0,1,1,484.79,97.4,502,0,502,62.6,0.0,150,3.25,testTeaLot
testTeaLot_a2,10,200,2,0,0,1,1,484.79,194.4,1000,2,1002,127.6,0.001996007984031936,150,4.05,testTeaLot
testTeaLot_a2,10,400,2,0,0,1,1,484.79,253.8,1304,2,1306,150.3,0.001531393568147014,150,5.19,testTeaLot
testTeaLot_a2,10,500,2,0,0,1,1,484.79,267.7,1386,2,1388,157.4,0.001440922190201729,150,5.21,testTeaLot
testTeaLot_a20,10,1,20,0,0,1,1,484.79,1.6,40,0,40,1.5,0.0,150,2.39,testTeaLot
testTeaLot_a20,10,4,20,0,0,1,1,484.79,4.6,40,0,40,3.6,0.0,150,2.23,testTeaLot
testTeaLot_a20,10,10,20,0,0,1,1,484.79,7.8,80,0,80,7.0,0.0,150,1.87,testTeaLot
testTeaLot_a20,10,20,20,0,0,1,1,484.79,13.3,120,0,120,11.8,0.0,150,1.81,testTeaLot
testTeaLot_a20,10,50,20,0,0,1,1,484.79,31.3,280,0,280,27.7,0.0,150,2.72,testTeaLot
testTeaLot_a20,10,100,20,0,0,1,1,484.79,59.5,514,6,520,1.7,0.01153846153846154,150,3.65,testTeaLot
testTeaLot_a20,10,200,20,0,0,1,1,484.79,110.7,1020,0,1020,79.4,0.0,150,5.89,testTeaLot
testTeaLot_a20,10,400,20,0,0,1,1,484.79,215.7,2020,0,2020,139.6,0.0,150,6.89,testTeaLot
testTeaLot_a20,10,500,20,0,0,1,1,484.79,289.5,2518,2,2520,164.2,0.0007936507936507937,150,8.13,testTeaLot
testTeaLot_a24,10,1,24,0,0,1,1,484.79,1.6,48,0,48,1.5,0.0,150,2.64,testTeaLot
testTeaLot_a24,10,4,24,0,0,1,1,484.79,4.0,48,0,48,3.3,0.0,150,2.73,testTeaLot
testTeaLot_a24,10,10,24,0,0,1,1,484.79,6.2,82,0,82,5.3,0.0,150,2.15,testTeaLot
testTeaLot_a24,10,20,24,0,0,1,1,484.79,12.9,144,0,144,10.6,0.0,150,1.66,testTeaLot
testTeaLot_a24,10,50,24,0,0,1,1,484.79,26.9,285,3,288,0.9,0.01041666666666667,150,2.82,testTeaLot
testTeaLot_a24,10,100,24,0,0,1,1,484.79,50.5,519,9,528,1.7,0.01704545454545454,150,3.32,testTeaLot
testTeaLot_a24,10,200,24,0,0,1,1,484.79,97.3,1032,0,1032,76.5,0.0,150,4.99,testTeaLot
testTeaLot_a24,10,400,24,0,0,1,1,484.79,203.1,2029,1,2030,135.6,0.0004926108374384236,150,6.9,testTeaLot
testTeaLot_a5,10,1,5,0,0,1,1,484.79,1.7,10,0,10,1.3,0.0,150,2.75,testTeaLot
testTeaLot_a5,10,4,5,0,0,1,1,484.79,4.3,25,0,25,3.4,0.0,150,2.07,testTeaLot
testTeaLot_a5,10,10,5,0,0,1,1,484.79,9.5,55,0,55,6.5,0.0,150,1.72,testTeaLot
testTeaLot_a5,10,20,5,0,0,1,1,484.79,16.9,105,0,105,12.0,0.0,150,1.53,testTeaLot
testTeaLot_a5,10,50,5,0,0,1,1,484.79,43.2,255,0,255,28.6,0.0,150,2.99,testTeaLot
testTeaLot_a5,10,100,5,0,0,1,1,484.79,92.5,505,0,505,58.9,0.0,150,3.35,testTeaLot
testTeaLot_a5,10,200,5,0,0,1,1,484.79,174.4,1005,0,1005,115.7,0.0,150,4.28,testTeaLot
testTeaLot_a5,10,400,5,0,0,1,1,484.79,357.0,2003,2,2005,166.0,0.000997506234413965,150,6.77,testTeaLot
testTeaLot_a5,10,500,5,0,0,1,1,484.79,400.2,2500,3,2503,165.7,0.001198561725928885,150,8.68,testTeaLot
