functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
acceptoffer_f1_r1,10,1,1,2,2,3,3,34.8,2.0,2,8,10,1.4,0.8,0,2.08,acceptoffer
acceptoffer_f1_r1,10,2,1,2,2,3,3,34.8,2.1,5,16,21,1.8,0.7619047619047619,0,,acceptoffer
acceptoffer_f1_r1,10,3,1,2,2,3,3,34.8,3.1,5,26,31,2.8,0.8387096774193549,0,,acceptoffer
acceptoffer_f1_r1,10,4,1,2,2,3,3,34.8,4.3,2,14,16,3.5,0.875,0,1.69,acceptoffer
acceptoffer_f1_r1,10,5,1,2,2,3,3,34.8,5.2,4,28,32,4.0,0.875,0,,acceptoffer
acceptoffer_f1_r1,10,10,1,2,2,3,3,34.8,10.8,4,34,38,7.5,0.8947368421052632,0,0.94,acceptoffer
acceptoffer_f1_r1,10,20,1,2,2,3,3,34.8,21.2,7,57,64,12.6,0.890625,0,0.56,acceptoffer
acceptoffer_f1_r1,10,50,1,2,2,3,3,34.8,50.6,19,168,187,33.1,0.8983957219251337,0,0.28,acceptoffer
acceptoffer_f1_r1,10,100,1,2,2,3,3,34.8,100.4,32,287,319,62.0,0.8996865203761756,0,0.17,acceptoffer
acceptoffer_f1_r1,10,200,1,2,2,3,3,34.8,201.1,59,573,632,122.2,0.9066455696202531,0,0.1,acceptoffer
acceptoffer_f1_r1,10,400,1,2,2,3,3,34.8,400.8,10,1249,1259,238.6,0.9920571882446386,0,0.44,acceptoffer
acceptoffer_f1_r1,10,500,1,2,2,3,3,34.8,219.9,60,737,797,139.2,0.9247176913425345,0,0.08,acceptoffer
acceptoffer_f10_r10,10,1,10,2,20,3,3,34.8,2.0,10,0,10,1.4,0.0,0,2.04,acceptoffer
acceptoffer_f10_r10,10,4,10,2,20,3,3,34.8,4.9,15,10,25,3.5,0.4,0,1.56,acceptoffer
acceptoffer_f10_r10,10,10,10,2,20,3,3,34.8,10.9,30,25,55,7.8,0.4545454545454545,0,0.81,acceptoffer
