functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
submitproduce_f1_a1,10,1,1,2,2,3,3,64.72,1.2,2,4,6,1.1,0.6666666666666666,50,,submitproduce
submitproduce_f1_a1,10,4,1,2,2,3,3,64.72,4.2,3,18,21,3.1,0.8571428571428571,50,,submitproduce
submitproduce_f1_a1,10,10,1,2,2,3,3,64.72,10.2,5,46,51,6.8,0.9019607843137255,50,,submitproduce
submitproduce_f1_a1,10,20,1,2,2,3,3,64.72,20.2,6,95,101,13.4,0.9405940594059405,50,,submitproduce
submitproduce_f1_a1,10,50,1,2,2,3,3,64.72,50.2,4,247,251,32.1,0.9840637450199203,50,,submitproduce
submitproduce_f1_a1,10,100,1,2,2,3,3,64.72,100.2,4,497,501,65.4,0.9920159680638723,50,,submitproduce
submitproduce_f1_a1,10,200,1,2,2,3,3,64.72,199.1,3,992,995,126.6,0.9969849246231156,50,,submitproduce
submitproduce_f1_a1,10,400,1,2,2,3,3,64.72,381.4,2,2002,2004,193.0,0.999001996007984,50,3.19,submitproduce
submitproduce_f1_a1,10,500,1,2,2,3,3,64.72,266.9,2,1333,1335,162.7,0.998501872659176,50,,submitproduce
submitproduce_f10_a10,10,1,10,2,20,3,3,64.72,1.8,13,7,20,1.7,0.35,50,,submitproduce
submitproduce_f10_a10,10,4,10,2,20,3,3,64.72,4.9,19,11,30,4.5,0.3666666666666666,50,,submitproduce
submitproduce_f10_a10,10,10,10,2,20,3,3,64.72,10.3,34,26,60,9.4,0.4333333333333333,50,,submitproduce
submitproduce_f10_a10,10,20,10,2,20,3,3,64.72,17.9,36,74,110,16.3,0.6727272727272727,50,,submitproduce
submitproduce_f10_a10,10,50,10,2,20,3,3,64.72,41.1,30,230,260,36.0,0.8846153846153846,50,,submitproduce
submitproduce_f10_a10,10,100,10,2,20,3,3,64.72,84.9,24,486,510,69.8,0.9529411764705882,50,,submitproduce
submitproduce_f10_a10,10,200,10,2,20,3,3,64.72,164.6,21,989,1010,121.3,0.9792079207920792,50,,submitproduce
submitproduce_f10_a10,10,400,10,2,20,3,3,64.72,366.6,20,1979,1999,185.1,0.9899949974987494,50,3.41,submitproduce
submitproduce_f10_a10,10,500,10,2,20,3,3,64.72,419.2,15,2492,2507,208.5,0.9940167530913442,50,,submitproduce
submitproduce_f15_a15,10,1,15,2,30,3,3,64.72,1.8,20,10,30,1.6,0.3333333333333333,50,,submitproduce
submitproduce_f15_a15,10,4,15,2,30,3,3,64.72,5.1,31,14,45,4.1,0.3111111111111111,50,,submitproduce
submitproduce_f15_a15,10,10,15,2,30,3,3,64.72,9.2,40,35,75,7.4,0.4666666666666667,50,,submitproduce
submitproduce_f15_a15,10,20,15,2,30,3,3,64.72,17.8,59,61,120,16.5,0.5083333333333333,50,,submitproduce
submitproduce_f15_a15,10,50,15,2,30,3,3,64.72,37.6,43,227,270,33.6,0.8407407407407408,50,,submitproduce
submitproduce_f15_a15,10,100,15,2,30,3,3,64.72,79.1,33,492,525,57.3,0.9371428571428572,50,,submitproduce
submitproduce_f15_a15,10,200,15,2,30,3,3,64.72,162.9,30,990,1020,116.7,0.9705882352941176,50,,submitproduce
submitproduce_f15_a15,10,400,15,2,30,3,3,64.72,363.2,30,1975,2005,190.9,0.9850374064837906,50,3.04,submitproduce
submitproduce_f15_a15,10,500,15,2,30,3,3,64.72,388.4,22,2489,2511,198.7,0.9912385503783353,50,,submitproduce
submitproduce_f2_a2,10,1,2,2,4,3,3,64.72,1.3,3,5,8,0.9,0.625,50,,submitproduce
submitproduce_f2_a2,10,4,2,2,4,3,3,64.72,4.4,5,17,22,3.1,0.7727272727272727,50,,submitproduce
submitproduce_f2_a2,10,10,2,2,4,3,3,64.72,10.3,10,42,52,6.9,0.8076923076923077,50,,submitproduce
submitproduce_f2_a2,10,20,2,2,4,3,3,64.72,20.2,12,90,102,13.4,0.8823529411764706,50,,submitproduce
submitproduce_f2_a2,10,50,2,2,4,3,3,64.72,49.9,8,244,252,32.8,0.9682539682539683,50,,submitproduce
submitproduce_f2_a2,10,100,2,2,4,3,3,64.72,99.3,6,496,502,65.6,0.9880478087649402,50,,submitproduce
submitproduce_f2_a2,10,200,2,2,4,3,3,64.72,197.9,4,995,999,127.3,0.995995995995996,50,,submitproduce
submitproduce_f2_a2,10,400,2,2,4,3,3,64.72,384.7,4,1999,2003,190.8,0.9980029955067399,50,3.13,submitproduce
submitproduce_f2_a2,10,500,2,2,4,3,3,64.72,399.5,4,2017,2021,204.8,0.9980207817911925,50,,submitproduce
submitproduce_f20_a20,10,1,20,2,40,3,3,64.72,1.7,29,11,40,1.6,0.275,50,,submitproduce
submitproduce_f20_a20,10,4,20,2,40,3,3,64.72,5.6,26,14,40,5.2,0.35,50,,submitproduce
submitproduce_f20_a20,10,10,20,2,40,3,3,64.72,10.0,55,25,80,9.4,0.3125,50,,submitproduce
submitproduce_f20_a20,10,20,20,2,40,3,3,64.72,16.0,71,49,120,14.7,0.4083333333333333,50,,submitproduce
submitproduce_f20_a20,10,50,20,2,40,3,3,64.72,35.6,53,227,280,33.2,0.8107142857142857,50,,submitproduce
submitproduce_f20_a20,10,100,20,2,40,3,3,64.72,73.0,41,479,520,55.3,0.9211538461538461,50,,submitproduce
submitproduce_f20_a20,10,200,20,2,40,3,3,64.72,123.4,36,984,1020,94.4,0.9647058823529412,50,,submitproduce
submitproduce_f20_a20,10,400,20,2,40,3,3,64.72,355.0,40,1957,1997,179.2,0.9799699549323986,50,3.72,submitproduce
submitproduce_f20_a20,10,500,20,2,40,3,3,64.72,314.9,27,2493,2520,178.0,0.9892857142857143,50,,submitproduce
submitproduce_f24_a24,10,1,24,2,48,3,3,64.72,1.8,33,15,48,1.7,0.3125,50,,submitproduce
submitproduce_f24_a24,10,4,24,2,48,3,3,64.72,5.3,31,17,48,4.2,0.3541666666666667,50,,submitproduce
submitproduce_f24_a24,10,10,24,2,48,3,3,64.72,9.6,66,30,96,7.9,0.3125,50,,submitproduce
