functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
makeoffer_r5_30,10,1,5,0,30,0,0,0.0,3.1,19,1,20,2.3,0.1,150,1.69,makeoffer
makeoffer_r5_30,10,4,5,0,30,0,0,0.0,3.0,30,2,32,2.3,0.125,150,2.65,makeoffer
makeoffer_r5_30,10,10,5,0,30,0,0,0.0,10.0,58,12,70,7.5,0.3428571428571429,150,1.23,makeoffer
makeoffer_r5_30,10,20,5,0,30,0,0,0.0,17.7,99,21,120,12.9,0.35,150,1.12,makeoffer
makeoffer_r5_30,10,50,5,0,30,0,0,0.0,22.5,110,36,146,18.6,0.4931506849315068,150,0.95,makeoffer
makeoffer_r5_30,10,100,5,0,30,0,0,0.0,80.4,362,256,618,59.7,0.8284789644012945,150,1.55,makeoffer
makeoffer_r5_30,10,200,5,0,30,0,0,0.0,115.9,820,728,1548,97.6,0.9405684754521964,150,4.35,makeoffer
makeoffer_r5_40,10,1,5,0,40,0,0,0.0,3.3,20,0,20,2.3,0.0,150,1.85,makeoffer
makeoffer_r5_40,10,4,5,0,40,0,0,0.0,5.0,38,2,40,3.8,0.1,150,1.48,makeoffer
makeoffer_r5_40,10,10,5,0,40,0,0,0.0,6.1,62,2,64,4.8,0.0625,150,1.36,makeoffer
makeoffer_r5_40,10,20,5,0,40,0,0,0.0,17.6,105,15,120,12.5,0.25,150,1.19,makeoffer
makeoffer_r5_40,10,50,5,0,40,0,0,0.0,43.9,206,80,286,31.7,0.5594405594405595,150,1.21,makeoffer
makeoffer_r5_40,10,100,5,0,40,0,0,0.0,80.6,362,230,592,57.9,0.777027027027027,150,1.37,makeoffer
makeoffer_r5_40,10,200,5,0,40,0,0,0.0,118.2,821,709,1530,97.0,0.9267973856209151,150,4.27,makeoffer
makeoffer_r5_5,10,20,5,0,5,0,0,0.0,18.1,73,47,120,13.1,0.7833333333333333,150,0.74,makeoffer
makeoffer_r5_5,10,200,5,0,5,0,0,0.0,120.7,772,752,1524,91.9,0.9868766404199475,150,4.11,makeoffer
makeoffer_r5_50,10,1,5,0,50,0,0,0.0,3.3,20,0,20,2.3,0.0,150,1.78,makeoffer
makeoffer_r5_50,10,4,5,0,50,0,0,0.0,3.8,40,0,40,3.8,0.0,150,1.36,makeoffer
makeoffer_r5_50,10,10,5,0,50,0,0,0.0,10.6,65,5,70,7.7,0.1428571428571428,150,1.34,makeoffer
makeoffer_r5_50,10,20,5,0,50,0,0,0.0,19.0,106,14,120,13.3,0.2333333333333333,150,1.21,makeoffer
makeoffer_r5_50,10,50,5,0,50,0,0,0.0,29.8,208,68,276,29.7,0.4927536231884058,150,1.28,makeoffer
makeoffer_r5_50,10,100,5,0,50,0,0,0.0,82.4,384,232,616,60.9,0.7532467532467533,150,1.62,makeoffer
makeoffer_r5_50,10,200,5,0,50,0,0,0.0,122.1,841,705,1546,93.6,0.9120310478654593,150,4.6,makeoffer
