functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
pack_r1,10,1,1,0,0,58,1,90.77,1.2,6,0,6,0.4,0.0,100,8.87,pack
pack_r1,10,4,1,0,0,58,1,90.77,4.2,18,0,18,1.6,0.0,100,8.26,pack
pack_r1,10,10,1,0,0,58,1,90.77,10.3,36,0,36,3.0,0.0,100,8.35,pack
pack_r1,10,50,1,0,0,58,1,90.77,50.3,180,0,180,16.2,0.0,100,8.23,pack
pack_r10,10,1,10,0,0,58,1,90.77,0.6,10,0,10,0.4,0.0,100,9.87,pack
pack_r10,10,4,10,0,0,58,1,90.77,4.5,25,0,25,1.9,0.0,100,8.98,pack
pack_r10,10,10,10,0,0,58,1,90.77,9.8,55,0,55,3.9,0.0,100,9.1,pack
pack_r10,10,20,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r10,10,50,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r10,10,100,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r10,10,200,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r10,10,400,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r10,10,500,10,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r15,10,1,15,0,0,58,1,90.77,1.7,10,0,10,0.7,0.0,100,9.95,pack
pack_r15,10,4,15,0,0,58,1,90.77,4.4,25,0,25,1.8,0.0,100,9.03,pack
pack_r15,10,10,15,0,0,58,1,90.77,9.4,55,0,55,3.9,0.0,100,8.89,pack
pack_r15,10,20,15,0,0,58,1,90.77,18.2,105,0,105,7.5,0.0,100,9.07,pack
pack_r15,10,50,15,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r15,10,100,15,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r15,10,200,15,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r15,10,400,15,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r15,10,500,15,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r2,10,1,2,0,0,58,1,90.77,1.3,8,0,8,0.8,0.0,100,6.08,pack
pack_r2,10,4,2,0,0,58,1,90.77,2.2,11,0,11,0.8,0.0,100,8.4,pack
pack_r2,10,20,2,0,0,58,1,90.77,20.0,60,0,60,6.2,0.0,100,,pack
pack_r2,10,50,2,0,0,58,1,90.77,25.3,90,0,90,9.1,0.0,100,7.98,pack
pack_r2,10,100,2,0,0,58,1,90.77,97.4,300,0,300,28.2,0.0,100,,pack
pack_r2,10,200,2,0,0,58,1,90.77,194.6,600,0,600,46.0,0.0,100,,pack
pack_r2,10,500,2,0,0,58,1,90.77,488.3,1796,4,1800,54.8,0.002222222222222222,100,,pack
pack_r20,10,1,20,0,0,58,1,90.77,1.7,10,0,10,1.2,0.0,100,4.11,pack
pack_r20,10,4,20,0,0,58,1,90.77,1.8,24,0,24,1.1,0.0,100,8.96,pack
pack_r20,10,10,20,0,0,58,1,90.77,9.3,55,0,55,3.9,0.0,100,8.91,pack
pack_r20,10,20,20,0,0,58,1,90.77,8.6,88,0,88,6.8,0.0,100,8.48,pack
pack_r20,10,50,20,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r20,10,100,20,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r20,10,200,20,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r20,10,400,20,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r20,10,500,20,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r24,10,1,24,0,0,58,1,90.77,1.6,10,0,10,0.7,0.0,100,8.62,pack
pack_r24,10,4,24,0,0,58,1,90.77,4.2,25,0,25,1.8,0.0,100,9.29,pack
pack_r24,10,10,24,0,0,58,1,90.77,8.8,55,0,55,3.8,0.0,100,3.18,pack
pack_r24,10,20,24,0,0,58,1,90.77,16.6,105,0,105,7.3,0.0,100,9.45,pack
pack_r24,10,50,24,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r24,10,100,24,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r24,10,200,24,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r24,10,400,24,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r24,10,500,24,0,0,58,1,90.77,0.0,0,0,0,0.0,0.0,100,0.0,pack
pack_r5,10,1,5,0,0,58,1,90.77,1.5,8,0,8,0.7,0.0,100,7.76,pack
pack_r5,10,4,5,0,0,58,1,90.77,3.8,20,0,20,1.3,0.0,100,9.61,pack
pack_r5,10,10,5,0,0,58,1,90.77,8.1,44,0,44,3.2,0.0,100,9.03,pack
pack_r5,10,50,5,0,0,58,1,90.77,36.8,144,0,144,11.8,0.0,100,8.11,pack
pack_r5,10,100,5,0,0,58,1,90.77,70.1,240,0,240,22.6,0.0,100,8.33,pack
pack_r5,10,200,5,0,0,58,1,90.77,100.5,479,1,480,30.4,0.002083333333333333,100,9.04,pack
pack_r5,10,400,5,0,0,58,1,90.77,274.9,956,4,960,39.2,0.004166666666666667,100,13.37,pack
