functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
testTeaLot_a1,10,1,1,0,0,1,1,484.79,1.2,6,0,6,0.9,0.0,0,1.39,testTeaLot
testTeaLot_a1,10,2,1,0,0,1,1,484.79,2.2,11,0,11,1.7,0.0,0,,testTeaLot
testTeaLot_a1,10,3,1,0,0,1,1,484.79,3.2,16,0,16,2.4,0.0,0,,testTeaLot
testTeaLot_a1,10,4,1,0,0,1,1,484.79,2.8,14,0,14,2.1,0.0,0,1.22,testTeaLot
testTeaLot_a1,10,5,1,0,0,1,1,484.79,5.2,26,0,26,4.3,0.0,0,,testTeaLot
testTeaLot_a1,10,6,1,0,0,1,1,484.79,6.2,31,0,31,4.4,0.0,0,,testTeaLot
testTeaLot_a1,10,7,1,0,0,1,1,484.79,7.2,36,0,36,5.7,0.0,0,,testTeaLot
testTeaLot_a1,10,8,1,0,0,1,1,484.79,8.2,41,0,41,5.8,0.0,0,,testTeaLot
testTeaLot_a1,10,9,1,0,0,1,1,484.79,9.2,46,0,46,7.1,0.0,0,,testTeaLot
testTeaLot_a1,10,10,1,0,0,1,1,484.79,10.2,51,0,51,7.2,0.0,0,0.53,testTeaLot
testTeaLot_a1,10,20,1,0,0,1,1,484.79,20.2,101,0,101,14.4,0.0,0,0.29,testTeaLot
testTeaLot_a1,10,50,1,0,0,1,1,484.79,50.2,251,0,251,35.6,0.0,0,0.14,testTeaLot
testTeaLot_a1,10,100,1,0,0,1,1,484.79,100.2,501,0,501,71.2,0.0,0,0.09,testTeaLot
testTeaLot_a1,10,200,1,0,0,1,1,484.79,85.9,450,2,452,85.2,0.004424778761061947,0,0.08,testTeaLot
testTeaLot_a1,10,300,1,0,0,1,1,484.79,201.5,998,2,1000,143.3,0.002,0,,testTeaLot
testTeaLot_a1,10,400,1,0,0,1,1,484.79,196.2,981,1,982,139.4,0.001018329938900204,0,,testTeaLot
testTeaLot_a1,10,500,1,0,0,1,1,484.79,114.9,572,3,575,81.6,0.005217391304347826,0,0.1,testTeaLot
testTeaLot_a10,10,1,10,0,0,1,1,484.79,1.6,16,0,16,1.3,0.0,0,2.04,testTeaLot
testTeaLot_a10,10,2,10,0,0,1,1,484.79,3.1,16,0,16,2.3,0.0,0,2.08,testTeaLot
testTeaLot_a10,10,4,10,0,0,1,1,484.79,4.8,24,0,24,3.4,0.0,0,2.04,testTeaLot
testTeaLot_a10,10,8,10,0,0,1,1,484.79,7.9,40,0,40,7.8,0.0,0,0.68,testTeaLot
testTeaLot_a10,10,10,10,0,0,1,1,484.79,9.4,48,0,48,6.8,0.0,0,0.79,testTeaLot
testTeaLot_a10,10,20,10,0,0,1,1,484.79,17.2,88,0,88,12.5,0.0,0,0.46,testTeaLot
testTeaLot_a10,10,50,10,0,0,1,1,484.79,41.0,208,0,208,29.5,0.0,0,0.23,testTeaLot
testTeaLot_a10,10,100,10,0,0,1,1,484.79,80.1,408,0,408,57.9,0.0,0,0.14,testTeaLot
testTeaLot_a10,10,200,10,0,0,1,1,484.79,157.8,808,0,808,114.1,0.0,0,0.09,testTeaLot
testTeaLot_a10,10,400,10,0,0,1,1,484.79,316.3,1608,0,1608,225.7,0.0,0,0.19,testTeaLot
testTeaLot_a10,10,500,10,0,0,1,1,484.79,394.0,2007,1,2008,281.6,0.00049800796812749,0,1.06,testTeaLot
testTeaLot_a13,10,1,13,0,0,1,1,484.79,2.0,26,0,26,1.7,0.0,0,0.59,testTeaLot
testTeaLot_a13,10,4,13,0,0,1,1,484.79,5.9,39,0,39,4.5,0.0,0,0.54,testTeaLot
testTeaLot_a13,10,10,13,0,0,1,1,484.79,12.3,65,0,65,8.9,0.0,0,0.61,testTeaLot
testTeaLot_a13,10,20,13,0,0,1,1,484.79,22.3,117,0,117,16.1,0.0,0,0.39,testTeaLot
testTeaLot_a13,10,50,13,0,0,1,1,484.79,50.9,273,0,273,36.9,0.0,0,0.16,testTeaLot
testTeaLot_a13,10,100,13,0,0,1,1,484.79,100.5,520,0,520,99.4,0.0,0,0.1,testTeaLot
testTeaLot_a13,10,200,13,0,0,1,1,484.79,197.5,1014,0,1014,141.6,0.0,0,0.09,testTeaLot
testTeaLot_a13,10,500,13,0,0,1,1,484.79,486.9,2520,2,2522,286.4,0.0007930214115781126,0,2.48,testTeaLot
testTeaLot_a15,10,1,15,0,0,1,1,484.79,1.7,26,0,26,1.5,0.0,0,0.57,testTeaLot
testTeaLot_a15,10,2,15,0,0,1,1,484.79,3.4,26,0,26,2.7,0.0,0,0.56,testTeaLot
testTeaLot_a15,10,4,15,0,0,1,1,484.79,4.9,37,0,37,3.8,0.0,0,0.47,testTeaLot
testTeaLot_a15,10,8,15,0,0,1,1,484.79,8.3,48,0,48,6.1,0.0,0,0.88,testTeaLot
testTeaLot_a15,10,10,15,0,0,1,1,484.79,9.8,60,0,60,9.7,0.0,0,0.56,testTeaLot
testTeaLot_a15,10,20,15,0,0,1,1,484.79,16.6,89,0,89,12.1,0.0,0,0.58,testTeaLot
testTeaLot_a15,10,50,15,0,0,1,1,484.79,37.8,198,0,198,27.4,0.0,0,0.25,testTeaLot
testTeaLot_a15,10,100,15,0,0,1,1,484.79,67.5,353,0,353,48.6,0.0,0,0.14,testTeaLot
testTeaLot_a15,10,200,15,0,0,1,1,484.79,132.0,680,0,680,131.0,0.0,0,0.08,testTeaLot
testTeaLot_a15,10,400,15,0,0,1,1,484.79,265.6,1350,0,1350,262.3,0.0,0,0.1,testTeaLot
testTeaLot_a15,10,500,15,0,0,1,1,484.79,328.4,1680,0,1680,305.1,0.0,0,0.3,testTeaLot
testTeaLot_a18,10,1,18,0,0,1,1,484.79,2.0,36,0,36,1.8,0.0,0,1.0,testTeaLot
testTeaLot_a18,10,4,18,0,0,1,1,484.79,5.8,54,0,54,4.8,0.0,0,0.98,testTeaLot
testTeaLot_a18,10,10,18,0,0,1,1,484.79,12.7,72,0,72,9.4,0.0,0,0.56,testTeaLot
testTeaLot_a18,10,20,18,0,0,1,1,484.79,22.5,126,0,126,16.6,0.0,0,0.35,testTeaLot
testTeaLot_a18,10,50,18,0,0,1,1,484.79,51.8,270,0,270,51.3,0.0,0,0.14,testTeaLot
testTeaLot_a18,10,100,18,0,0,1,1,484.79,95.2,522,0,522,69.4,0.0,0,0.11,testTeaLot
testTeaLot_a18,10,200,18,0,0,1,1,484.79,195.3,1026,0,1026,141.0,0.0,0,0.1,testTeaLot
testTeaLot_a18,10,500,18,0,0,1,1,484.79,484.6,2518,2,2520,260.3,0.0007936507936507937,0,3.07,testTeaLot
testTeaLot_a2,10,1,2,0,0,1,1,484.79,1.3,8,0,8,1.3,0.0,0,,testTeaLot
testTeaLot_a2,10,2,2,0,0,1,1,484.79,2.4,12,0,12,1.7,0.0,0,,testTeaLot
testTeaLot_a2,10,3,2,0,0,1,1,484.79,3.4,18,0,18,2.4,0.0,0,,testTeaLot
testTeaLot_a2,10,4,2,0,0,1,1,484.79,4.4,22,0,22,3.4,0.0,0,,testTeaLot
testTeaLot_a2,10,5,2,0,0,1,1,484.79,5.3,28,0,28,4.6,0.0,0,,testTeaLot
testTeaLot_a2,10,6,2,0,0,1,1,484.79,6.4,32,0,32,4.5,0.0,0,,testTeaLot
testTeaLot_a2,10,7,2,0,0,1,1,484.79,7.2,38,0,38,6.0,0.0,0,,testTeaLot
testTeaLot_a2,10,8,2,0,0,1,1,484.79,8.3,42,0,42,6.0,0.0,0,,testTeaLot
testTeaLot_a2,10,9,2,0,0,1,1,484.79,9.3,48,0,48,7.4,0.0,0,,testTeaLot
testTeaLot_a2,10,10,2,0,0,1,1,484.79,10.4,52,0,52,7.4,0.0,0,,testTeaLot
testTeaLot_a2,10,20,2,0,0,1,1,484.79,20.3,102,0,102,13.8,0.0,0,,testTeaLot
testTeaLot_a2,10,50,2,0,0,1,1,484.79,50.2,252,0,252,34.4,0.0,0,,testTeaLot
testTeaLot_a2,10,100,2,0,0,1,1,484.79,100.3,502,0,502,71.2,0.0,0,,testTeaLot
testTeaLot_a2,10,200,2,0,0,1,1,484.79,197.1,1001,1,1002,140.5,0.000998003992015968,0,,testTeaLot
testTeaLot_a2,10,300,2,0,0,1,1,484.79,223.8,1120,0,1120,222.0,0.0,0,,testTeaLot
testTeaLot_a2,10,400,2,0,0,1,1,484.79,187.0,933,2,935,132.8,0.00213903743315508,0,,testTeaLot
testTeaLot_a2,10,500,2,0,0,1,1,484.79,199.4,997,0,997,142.0,0.0,0,,testTeaLot
testTeaLot_a20,10,1,20,0,0,1,1,484.79,1.5,30,0,30,1.3,0.0,0,0.77,testTeaLot
testTeaLot_a20,10,2,20,0,0,1,1,484.79,2.9,30,0,30,2.4,0.0,0,0.79,testTeaLot
testTeaLot_a20,10,4,20,0,0,1,1,484.79,5.7,30,0,30,4.2,0.0,0,0.77,testTeaLot
testTeaLot_a20,10,8,20,0,0,1,1,484.79,8.6,45,0,45,6.2,0.0,0,0.76,testTeaLot
testTeaLot_a20,10,10,20,0,0,1,1,484.79,9.4,60,0,60,9.4,0.0,0,0.44,testTeaLot
testTeaLot_a20,10,20,20,0,0,1,1,484.79,17.1,90,0,90,16.9,0.0,0,0.26,testTeaLot
testTeaLot_a20,10,50,20,0,0,1,1,484.79,38.5,210,0,210,38.1,0.0,0,0.16,testTeaLot
testTeaLot_a20,10,100,20,0,0,1,1,484.79,73.7,390,0,390,73.1,0.0,0,0.11,testTeaLot
testTeaLot_a20,10,200,20,0,0,1,1,484.79,140.0,765,0,765,103.1,0.0,0,0.09,testTeaLot
testTeaLot_a20,10,400,20,0,0,1,1,484.79,280.8,1515,0,1515,205.8,0.0,0,0.13,testTeaLot
testTeaLot_a20,10,500,20,0,0,1,1,484.79,357.5,1890,0,1890,295.0,0.0,0,0.93,testTeaLot
testTeaLot_a22,10,1,22,0,0,1,1,484.79,2.0,44,0,44,1.8,0.0,0,0.34,testTeaLot
testTeaLot_a22,10,4,22,0,0,1,1,484.79,7.4,44,0,44,5.6,0.0,0,0.32,testTeaLot
testTeaLot_a22,10,10,22,0,0,1,1,484.79,12.6,88,0,88,9.8,0.0,0,0.3,testTeaLot
