functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
makeoffer_r10_1,10,1,10,1,1,1,2,40.65,2.6,24,16,40,2.1,0.8,200,1.14,makeoffer
makeoffer_r10_1,10,4,10,1,1,1,2,40.65,5.3,33,27,60,4.4,0.9,200,0.89,makeoffer
makeoffer_r10_1,10,10,10,1,1,1,2,40.65,9.7,43,37,80,8.2,0.925,200,0.78,makeoffer
makeoffer_r10_1,10,20,10,1,1,1,2,40.65,13.8,73,67,140,11.5,0.9571428571428572,200,0.74,makeoffer
makeoffer_r10_1,10,50,10,1,1,1,2,40.65,30.6,158,150,308,22.2,0.974025974025974,200,0.84,makeoffer
makeoffer_r10_1,10,100,10,1,1,1,2,40.65,63.7,347,343,690,50.1,0.9942028985507246,200,2.14,makeoffer
makeoffer_r15_1,10,1,15,1,1,1,2,40.65,2.9,34,26,60,2.6,0.8666666666666667,200,1.03,makeoffer
makeoffer_r15_1,10,4,15,1,1,1,2,40.65,5.5,49,41,90,5.0,0.9111111111111111,200,0.85,makeoffer
makeoffer_r15_1,10,10,15,1,1,1,2,40.65,9.6,64,56,120,7.6,0.9333333333333333,200,0.83,makeoffer
makeoffer_r15_1,10,20,15,1,1,1,2,40.65,16.9,78,72,150,13.5,0.96,200,0.75,makeoffer
makeoffer_r15_1,10,50,15,1,1,1,2,40.65,27.9,168,162,330,25.6,0.9818181818181818,200,0.92,makeoffer
makeoffer_r15_1,10,100,15,1,1,1,2,40.65,54.2,361,355,716,47.1,0.9916201117318436,200,2.38,makeoffer
makeoffer_r15_1,10,200,15,1,1,1,2,40.65,77.1,832,828,1660,57.5,0.9975903614457832,200,8.44,makeoffer
makeoffer_r2_1,10,1,2,1,1,1,2,40.65,1.8,8,4,12,1.2,0.6666666666666666,200,1.4,makeoffer
makeoffer_r2_1,10,4,2,1,1,1,2,40.65,4.4,16,12,28,3.0,0.8571428571428571,200,0.91,makeoffer
makeoffer_r2_1,10,10,2,1,1,1,2,40.65,10.0,32,28,60,6.8,0.9333333333333333,200,0.77,makeoffer
makeoffer_r2_1,10,20,2,1,1,1,2,40.65,19.6,59,55,114,13.6,0.9649122807017544,200,0.71,makeoffer
makeoffer_r2_1,10,50,2,1,1,1,2,40.65,45.1,155,151,306,30.6,0.9869281045751634,200,0.89,makeoffer
makeoffer_r2_1,10,100,2,1,1,1,2,40.65,89.7,315,311,626,71.0,0.9936102236421726,200,1.21,makeoffer
makeoffer_r2_1,10,200,2,1,1,1,2,40.65,111.6,820,816,1636,86.3,0.9975550122249389,200,6.15,makeoffer
